

lambda(nm), Y
653.595, 0.661863
652.174, 0.657487
650.759, 0.652984
649.351, 0.648371
647.948, 0.643665
646.552, 0.638881
645.161, 0.634027
643.777, 0.629106
642.398, 0.624113
641.026, 0.619038
639.659, 0.613869
638.298, 0.60859
636.943, 0.603186
635.593, 0.597644
634.249, 0.591958
632.911, 0.586125
631.579, 0.580149
630.252, 0.574039
628.931, 0.567807
627.615, 0.56147
626.305, 0.555043
625, 0.54854
623.701, 0.54197
622.407, 0.53534
621.118, 0.528651
619.835, 0.521899
618.557, 0.515073
617.284, 0.508164
616.016, 0.501159
614.754, 0.494046
613.497, 0.486815
612.245, 0.47946
610.998, 0.471981
609.756, 0.464381
608.519, 0.456667
607.287, 0.44885
606.061, 0.440944
604.839, 0.432963
603.622, 0.42492
602.41, 0.416824
601.202, 0.408685
600, 0.400505
598.802, 0.392286
597.61, 0.384023
596.421, 0.375713
595.238, 0.367348
594.059, 0.358925
592.885, 0.350439
591.716, 0.341889
590.551, 0.333277
589.391, 0.324611
588.235, 0.3159
587.084, 0.307157
585.938, 0.298396
584.795, 0.289632
583.658, 0.280881
582.524, 0.272156
581.395, 0.263469
580.271, 0.254829
579.151, 0.246243
578.035, 0.237714
576.923, 0.229245
575.816, 0.220839
574.713, 0.212498
573.614, 0.204224
572.519, 0.196024
571.429, 0.187905
570.342, 0.179878
569.26, 0.171954
568.182, 0.164149
567.108, 0.156478
566.038, 0.148958
564.972, 0.141605
563.91, 0.134433
562.852, 0.127456
561.798, 0.120684
560.748, 0.114126
559.701, 0.107789
558.659, 0.101679
557.621, 0.0957996
556.586, 0.0901566
555.556, 0.0847543
554.529, 0.0795988
553.506, 0.0746971
552.486, 0.0700575
551.471, 0.0656895
550.459, 0.0616031
549.451, 0.0578086
548.446, 0.0543158
547.445, 0.0511333
546.448, 0.0482681
545.455, 0.0457255
544.465, 0.0435086
543.478, 0.0416184
542.495, 0.0400543
541.516, 0.0388145
540.541, 0.0378962
539.568, 0.0372965
538.6, 0.0370126
537.634, 0.0370423
536.673, 0.0373841
535.714, 0.0380368
534.759, 0.039
533.808, 0.0402731
532.86, 0.041855
531.915, 0.0437437
530.973, 0.045936
530.035, 0.0484269
529.101, 0.0512097
528.169, 0.054276
527.241, 0.057616
526.316, 0.0612186
525.394, 0.0650724
524.476, 0.0691661
523.56, 0.0734887
522.648, 0.0780302
521.739, 0.0827819
520.833, 0.0877362
519.931, 0.0928864
519.031, 0.0982269
518.135, 0.103752
517.241, 0.109456
516.351, 0.115333
515.464, 0.121374
514.58, 0.127571
513.699, 0.133913
512.821, 0.140389
511.945, 0.146986
511.073, 0.15369
510.204, 0.160489
509.338, 0.167371
508.475, 0.174323
507.614, 0.181337
506.757, 0.188406
505.902, 0.195524
505.051, 0.202686
504.202, 0.209889
503.356, 0.217133
502.513, 0.224414
501.672, 0.23173
500.835, 0.239076
500, 0.246448
499.168, 0.253838
498.339, 0.261237
497.512, 0.268637
496.689, 0.276028
495.868, 0.283399
495.05, 0.290741
494.234, 0.298046
493.421, 0.305309
492.611, 0.312526
491.803, 0.319695
490.998, 0.326816
490.196, 0.333892
489.396, 0.340925
488.599, 0.347917
487.805, 0.354872
487.013, 0.361789
486.224, 0.368668
485.437, 0.375507
484.653, 0.382301
483.871, 0.389044
483.092, 0.395729
482.315, 0.402349
481.541, 0.408897
480.769, 0.415368
480, 0.421757
479.233, 0.428063
478.469, 0.434286
477.707, 0.440429
476.948, 0.446495
476.19, 0.452492
475.436, 0.458423
474.684, 0.464294
473.934, 0.470111
473.186, 0.475874
472.441, 0.481586
471.698, 0.487242
470.958, 0.492841
470.219, 0.498377
469.484, 0.503844
468.75, 0.509236
468.019, 0.514548
467.29, 0.519775
466.563, 0.524917
465.839, 0.529973
465.116, 0.534947
464.396, 0.539842
463.679, 0.544666
462.963, 0.549425
462.25, 0.554125
461.538, 0.558773
460.829, 0.563374
460.123, 0.567928
459.418, 0.572436
458.716, 0.576896
458.015, 0.581303
457.317, 0.585653
456.621, 0.589939
455.927, 0.594156
455.235, 0.5983
454.545, 0.602366
453.858, 0.606355
453.172, 0.610269
452.489, 0.614111
451.807, 0.617887
451.128, 0.621603
450.45, 0.625267
449.775, 0.628885
449.102, 0.632463
448.43, 0.636002
447.761, 0.639506
447.094, 0.642972
446.429, 0.646396
445.765, 0.649775
445.104, 0.653101
444.444, 0.656368
443.787, 0.65957
443.131, 0.662704
442.478, 0.665766
441.826, 0.668756
441.176, 0.671677
440.529, 0.674533
439.883, 0.677328
439.239, 0.680069
438.596, 0.682763
437.956, 0.685413
437.318, 0.688025
436.681, 0.690599
436.047, 0.693134
435.414, 0.695627
434.783, 0.698073
434.153, 0.700465
433.526, 0.702796
432.9, 0.705057
432.277, 0.707244
431.655, 0.70935
431.034, 0.711375
430.416, 0.713318
429.799, 0.715181
429.185, 0.716969
428.571, 0.718688
427.96, 0.720346
427.35, 0.721948
426.743, 0.723503
426.136, 0.725015
425.532, 0.726489
424.929, 0.727926
424.328, 0.729327
423.729, 0.730692
423.131, 0.73202
422.535, 0.73331
421.941, 0.734561
421.348, 0.735773
420.757, 0.736951
420.168, 0.738096
419.58, 0.739215
418.994, 0.740315
418.41, 0.741404
417.827, 0.742487
417.246, 0.743573
416.667, 0.744667
416.089, 0.74577
415.512, 0.746886
414.938, 0.74801
414.365, 0.749141
413.793, 0.750272
413.223, 0.751398
412.655, 0.752514
412.088, 0.753615
411.523, 0.754699
410.959, 0.755766
410.397, 0.756821
409.836, 0.75787
409.277, 0.758924
408.719, 0.759995
408.163, 0.761096
407.609, 0.762242
407.056, 0.763445
406.504, 0.764716
405.954, 0.766063
405.405, 0.767488
404.858, 0.768993
404.313, 0.770573
403.769, 0.772219
403.226, 0.773923
402.685, 0.775672
402.145, 0.777453
401.606, 0.779254
401.07, 0.781064
400.534, 0.782874
400, 0.784679
399.467, 0.786474
398.936, 0.788257
398.406, 0.79003
397.878, 0.791794
397.351, 0.793551
396.825, 0.795301
396.301, 0.797045
395.778, 0.798782
395.257, 0.800507
394.737, 0.802218
394.218, 0.803906
393.701, 0.805566
393.185, 0.807191
392.67, 0.808775
392.157, 0.810314
391.645, 0.811807
391.134, 0.813254
390.625, 0.814658
390.117, 0.816023
389.61, 0.817357
389.105, 0.818668
388.601, 0.819962
388.098, 0.821248
387.597, 0.822528
387.097, 0.823808
386.598, 0.825088
386.1, 0.826364
385.604, 0.827635
385.109, 0.828893
384.615, 0.830133
384.123, 0.831348
383.632, 0.832532
383.142, 0.833681
382.653, 0.834793
382.166, 0.83587
381.679, 0.836912
381.194, 0.837926
380.711, 0.838917
380.228, 0.839891
379.747, 0.840856
379.267, 0.841817
378.788, 0.842778
378.31, 0.843739
377.834, 0.844702
377.358, 0.845663
376.884, 0.846616
376.412, 0.847556
375.94, 0.848477
375.469, 0.849372
375, 0.850235
374.532, 0.851064
374.065, 0.851858
373.599, 0.852617
373.134, 0.853346
372.671, 0.85405
372.208, 0.854735
371.747, 0.855409
371.287, 0.856076
370.828, 0.856744
370.37, 0.857413
369.914, 0.858087
369.458, 0.858762
369.004, 0.859435
368.55, 0.860101
368.098, 0.860752
367.647, 0.861382
367.197, 0.861985
366.748, 0.862554
366.3, 0.863089
365.854, 0.863586
365.408, 0.864049
364.964, 0.864481
364.52, 0.864887
364.078, 0.865274
363.636, 0.865648
363.196, 0.866014
362.757, 0.866377
362.319, 0.866738
361.882, 0.867098
361.446, 0.867453
361.011, 0.867798
360.577, 0.868126
360.144, 0.86843
359.712, 0.868702
359.281, 0.868934
358.852, 0.869122
358.423, 0.869262
357.995, 0.869353
357.569, 0.869396
357.143, 0.869395
356.718, 0.869353
356.295, 0.869277
355.872, 0.869171
355.45, 0.86904
355.03, 0.868885
354.61, 0.868708
354.191, 0.868504
353.774, 0.868269
353.357, 0.867996
352.941, 0.867675
352.526, 0.867297
352.113, 0.866851
351.7, 0.86633
351.288, 0.865726
350.877, 0.865034
350.467, 0.864251
350.058, 0.863378
349.65, 0.862416
349.243, 0.861369
348.837, 0.860239
348.432, 0.859032
348.028, 0.857749
347.625, 0.856391
347.222, 0.854957
346.821, 0.853445
346.42, 0.851848
346.021, 0.850159
345.622, 0.848373
345.224, 0.846483
344.828, 0.844483
344.432, 0.842372
344.037, 0.840151
343.643, 0.837826
343.249, 0.835409
342.857, 0.832916
342.466, 0.830366
342.075, 0.827785
341.686, 0.8252
341.297, 0.82264
340.909, 0.820137
340.522, 0.817721
340.136, 0.81542
339.751, 0.813262
339.367, 0.811271
338.983, 0.809471
338.6, 0.807879
338.219, 0.806512
337.838, 0.805384
337.458, 0.804504
337.079, 0.803881
336.7, 0.80352
336.323, 0.803425
335.946, 0.803595
335.57, 0.804026
335.196, 0.804712
334.821, 0.805642
334.448, 0.8068
334.076, 0.808167
333.704, 0.80972
333.333, 0.811432
332.963, 0.813275
332.594, 0.815217
332.226, 0.817227
331.858, 0.819277
331.492, 0.821337
331.126, 0.823385
330.761, 0.825401
330.396, 0.82737
330.033, 0.829283
329.67, 0.831135
329.308, 0.832926
328.947, 0.834658
328.587, 0.836336
328.228, 0.837964
327.869, 0.839548
327.511, 0.841089
327.154, 0.842588
326.797, 0.844042
326.442, 0.845446
326.087, 0.846792
325.733, 0.84807
325.38, 0.84927
325.027, 0.850381
324.675, 0.851397
324.324, 0.852311
323.974, 0.85312
323.625, 0.853826
323.276, 0.854432
322.928, 0.854947
322.581, 0.855379
322.234, 0.85574
321.888, 0.856041
321.543, 0.85629
321.199, 0.856496
320.856, 0.856662
320.513, 0.85679
320.171, 0.856877
319.829, 0.856917
319.489, 0.856904
319.149, 0.856828
318.81, 0.85668
318.471, 0.856453
318.134, 0.856139
317.797, 0.855735
317.46, 0.855241
317.125, 0.85466
316.79, 0.853997
316.456, 0.853259
316.122, 0.852455
315.789, 0.851593
315.457, 0.850681
315.126, 0.849724
314.795, 0.848725
314.465, 0.847682
314.136, 0.846593
313.808, 0.845451
313.48, 0.844247
313.152, 0.842972
312.826, 0.841616
312.5, 0.840171
312.175, 0.83863
311.85, 0.836989
311.526, 0.835249
311.203, 0.83341
310.881, 0.831479
310.559, 0.829463
310.238, 0.82737
309.917, 0.825208
309.598, 0.822984
309.278, 0.820705
308.96, 0.818372
308.642, 0.815987
308.325, 0.813546
308.008, 0.811045
307.692, 0.808476
307.377, 0.805834
307.062, 0.80311
306.748, 0.800301
306.435, 0.797402
306.122, 0.794414
305.81, 0.79134
305.499, 0.788186
305.188, 0.784962
304.878, 0.781678
304.569, 0.778347
304.26, 0.77498
303.951, 0.771588
303.644, 0.768179
303.337, 0.76476
303.03, 0.761331
302.725, 0.757895
302.419, 0.754449
302.115, 0.750988
301.811, 0.747508
301.508, 0.744007
301.205, 0.740481
300.903, 0.736932
300.601, 0.733363
300.3, 0.729781
300, 0.726195



