

lambda(nm), Y
553.506, 0.872624
552.486, 0.876246
551.471, 0.879564
550.459, 0.882628
549.451, 0.885487
548.446, 0.888185
547.445, 0.89076
546.448, 0.893243
545.455, 0.895659
544.465, 0.898024
543.478, 0.90035
542.495, 0.902638
541.516, 0.904885
540.541, 0.907085
539.568, 0.909225
538.6, 0.911292
537.634, 0.913272
536.673, 0.915148
535.714, 0.916909
534.759, 0.918543
533.808, 0.920041
532.86, 0.921399
531.915, 0.922617
530.973, 0.923698
530.035, 0.924648
529.101, 0.925479
528.169, 0.926204
527.241, 0.926839
526.316, 0.927401
525.394, 0.927907
524.476, 0.928376
523.56, 0.928822
522.648, 0.929263
521.739, 0.929709
520.833, 0.930171
519.931, 0.930654
519.031, 0.931163
518.135, 0.931697
517.241, 0.932254
516.351, 0.932829
515.464, 0.933413
514.58, 0.933997
513.699, 0.934571
512.821, 0.935125
511.945, 0.935648
511.073, 0.93613
510.204, 0.936564
509.338, 0.936944
508.475, 0.937265
507.614, 0.937524
506.757, 0.937724
505.902, 0.937866
505.051, 0.937955
504.202, 0.937997
503.356, 0.938001
502.513, 0.937975
501.672, 0.937929
500.835, 0.937871
500, 0.937811
499.168, 0.937756
498.339, 0.937713
497.512, 0.937686
496.689, 0.937679
495.868, 0.937692
495.05, 0.937725
494.234, 0.937776
493.421, 0.937839
492.611, 0.93791
491.803, 0.937983
490.998, 0.93805
490.196, 0.938104
489.396, 0.938139
488.599, 0.938147
487.805, 0.938125
487.013, 0.938066
486.224, 0.937969
485.437, 0.937831
484.653, 0.937654
483.871, 0.937438
483.092, 0.937186
482.315, 0.936902
481.541, 0.936591
480.769, 0.936258
480, 0.93591
479.233, 0.935551
478.469, 0.935186
477.707, 0.934821
476.948, 0.934458
476.19, 0.934101
475.436, 0.93375
474.684, 0.933406
473.934, 0.933067
473.186, 0.932731
472.441, 0.932394
471.698, 0.932053
470.958, 0.931702
470.219, 0.931336
469.484, 0.93095
468.75, 0.930539
468.019, 0.930099
467.29, 0.929624
466.563, 0.929114
465.839, 0.928564
465.116, 0.927974
464.396, 0.927344
463.679, 0.926675
462.963, 0.925968
462.25, 0.925226
461.538, 0.92445
460.829, 0.923646
460.123, 0.922814
459.418, 0.921959
458.716, 0.921083
458.015, 0.920188
457.317, 0.919274
456.621, 0.918342
455.927, 0.917391
455.235, 0.91642
454.545, 0.915426
453.858, 0.914405
453.172, 0.913354
452.489, 0.912268
451.807, 0.911141
451.128, 0.90997
450.45, 0.908749
449.775, 0.907472
449.102, 0.906137
448.43, 0.904739
447.761, 0.903274
447.094, 0.901741
446.429, 0.900137
445.765, 0.898461
445.104, 0.896713
444.444, 0.894892
443.787, 0.892997
443.131, 0.89103
442.478, 0.888989
441.826, 0.886874
441.176, 0.884684
440.529, 0.882417
439.883, 0.88007
439.239, 0.87764
438.596, 0.875123
437.956, 0.872513
437.318, 0.869804
436.681, 0.866988
436.047, 0.864059
435.414, 0.861009
434.783, 0.857828
434.153, 0.854508
433.526, 0.851041
432.9, 0.847419
432.277, 0.843634
431.655, 0.839678
431.034, 0.835545
430.416, 0.831229
429.799, 0.826724
429.185, 0.822025
428.571, 0.817128
427.96, 0.812027
427.35, 0.806719
426.743, 0.8012
426.136, 0.795465
425.532, 0.789509
424.929, 0.783328
424.328, 0.776916
423.729, 0.770268
423.131, 0.763378
422.535, 0.75624
421.941, 0.748851
421.348, 0.741204
420.757, 0.733298
420.168, 0.725132
419.58, 0.716707
418.994, 0.708028
418.41, 0.699104
417.827, 0.689948
417.246, 0.680578
416.667, 0.671018
416.089, 0.661297
415.512, 0.651451
414.938, 0.641521
414.365, 0.631557
413.793, 0.621611
413.223, 0.611745
412.655, 0.602022
412.088, 0.592511
411.523, 0.583284
410.959, 0.574415
410.397, 0.565979
409.836, 0.558049
409.277, 0.550699
408.719, 0.543996
408.163, 0.538005
407.609, 0.532784
407.056, 0.528384
406.504, 0.524847
405.954, 0.522207
405.405, 0.520486
404.858, 0.519698
404.313, 0.519844
403.769, 0.520917
403.226, 0.522897
402.685, 0.525756
402.145, 0.529454
401.606, 0.533945
401.07, 0.539176
400.534, 0.545085
400, 0.551607
399.467, 0.558672
398.936, 0.566211
398.406, 0.574149
397.878, 0.582416
397.351, 0.59094
396.825, 0.599653
396.301, 0.608492
395.778, 0.617397
395.257, 0.626312
394.737, 0.635187
394.218, 0.64398
393.701, 0.652652
393.185, 0.66117
392.67, 0.66951
392.157, 0.677648
391.645, 0.68557
391.134, 0.693263
390.625, 0.700719
390.117, 0.707933
389.61, 0.714904
389.105, 0.721633
388.601, 0.728119
388.098, 0.734368
387.597, 0.740383
387.097, 0.746167
386.598, 0.751725
386.1, 0.757062
385.604, 0.76218
385.109, 0.767084
384.615, 0.771776
384.123, 0.776258
383.632, 0.780534
383.142, 0.784604
382.653, 0.788471
382.166, 0.792136
381.679, 0.795601
381.194, 0.798868
380.711, 0.801938
380.228, 0.804813
379.747, 0.807497
379.267, 0.809991
378.788, 0.812298
378.31, 0.814422
377.834, 0.816366
377.358, 0.818133
376.884, 0.819726
376.412, 0.821149
375.94, 0.822405
375.469, 0.823496
375, 0.824425
374.532, 0.825195
374.065, 0.825806
373.599, 0.82626
373.134, 0.826558
372.671, 0.826699
372.208, 0.826683
371.747, 0.826508
371.287, 0.826172
370.828, 0.825673
370.37, 0.825007
369.914, 0.82417
369.458, 0.823157
369.004, 0.821963
368.55, 0.820582
368.098, 0.819008
367.647, 0.817234
367.197, 0.815255
366.748, 0.813062
366.3, 0.81065
365.854, 0.808012
365.408, 0.805143
364.964, 0.80204
364.52, 0.798698
364.078, 0.795118
363.636, 0.791299
363.196, 0.787246
362.757, 0.782965
362.319, 0.778465
361.882, 0.77376
361.446, 0.768867
361.011, 0.763806
360.577, 0.758602
360.144, 0.753285
359.712, 0.747889
359.281, 0.742449
358.852, 0.737008
358.423, 0.731609
357.995, 0.726298
357.569, 0.721124
357.143, 0.716137
356.718, 0.711387
356.295, 0.706925
355.872, 0.702798
355.45, 0.699053
355.03, 0.695733
354.61, 0.692876
354.191, 0.690518
353.774, 0.688685
353.357, 0.687401
352.941, 0.68668
352.526, 0.68653
352.113, 0.686952
351.7, 0.68794
351.288, 0.689479
350.877, 0.691548
350.467, 0.694121
350.058, 0.697165
349.65, 0.700642
349.243, 0.70451
348.837, 0.708724
348.432, 0.713237
348.028, 0.718001
347.625, 0.722968
347.222, 0.72809
346.821, 0.733323
346.42, 0.738624
346.021, 0.743953
345.622, 0.749275
345.224, 0.754559
344.828, 0.759779
344.432, 0.764913
344.037, 0.769945
343.643, 0.774863
343.249, 0.779657
342.857, 0.784325
342.466, 0.788865
342.075, 0.79328
341.686, 0.797572
341.297, 0.801749
340.909, 0.805815
340.522, 0.809778
340.136, 0.813645
339.751, 0.81742
339.367, 0.821109
338.983, 0.824716
338.6, 0.828242
338.219, 0.831688
337.838, 0.835053
337.458, 0.838335
337.079, 0.841531
336.7, 0.844635
336.323, 0.847645
335.946, 0.850554
335.57, 0.853357
335.196, 0.856051
334.821, 0.858633
334.448, 0.861099
334.076, 0.863449
333.704, 0.865683
333.333, 0.867803
332.963, 0.869813
332.594, 0.871717
332.226, 0.873521
331.858, 0.875234
331.492, 0.876862
331.126, 0.878415
330.761, 0.879902
330.396, 0.881331
330.033, 0.882711
329.67, 0.884048
329.308, 0.885351
328.947, 0.886624
328.587, 0.887872
328.228, 0.889096
327.869, 0.890299
327.511, 0.891481
327.154, 0.892639
326.797, 0.893772
326.442, 0.894876
326.087, 0.895946
325.733, 0.896979
325.38, 0.89797
325.027, 0.898914
324.675, 0.899808
324.324, 0.900648
323.974, 0.901432
323.625, 0.902158
323.276, 0.902827
322.928, 0.90344
322.581, 0.903998
322.234, 0.904505
321.888, 0.904965
321.543, 0.905383
321.199, 0.905765
320.856, 0.906115
320.513, 0.90644
320.171, 0.906745
319.829, 0.907035
319.489, 0.907315
319.149, 0.907588
318.81, 0.907857
318.471, 0.908123
318.134, 0.908385
317.797, 0.908644
317.46, 0.908898
317.125, 0.909143
316.79, 0.909375
316.456, 0.909592
316.122, 0.909787
315.789, 0.909956
315.457, 0.910095
315.126, 0.910199
314.795, 0.910265
314.465, 0.91029
314.136, 0.91027
313.808, 0.910206
313.48, 0.910098
313.152, 0.909945
312.826, 0.90975
312.5, 0.909516
312.175, 0.909246
311.85, 0.908944
311.526, 0.908613
311.203, 0.90826
310.881, 0.907887
310.559, 0.907499
310.238, 0.9071
309.917, 0.906691
309.598, 0.906275
309.278, 0.905852
308.96, 0.905424
308.642, 0.904987
308.325, 0.904542
308.008, 0.904083
307.692, 0.903609
307.377, 0.903115
307.062, 0.902596
306.748, 0.902047
306.435, 0.901465
306.122, 0.900844
305.81, 0.900181
305.499, 0.899473
305.188, 0.898717
304.878, 0.897912
304.569, 0.897058
304.26, 0.896154
303.951, 0.895203
303.644, 0.894207
303.337, 0.893169
303.03, 0.892093
302.725, 0.890982
302.419, 0.889842
302.115, 0.888677
301.811, 0.887491
301.508, 0.886288
301.205, 0.885071
300.903, 0.883843
300.601, 0.882606
300.3, 0.88136
300, 0.880105



