

lambda(nm), Y
560.748, 0.532153
559.701, 0.526024
558.659, 0.519866
557.621, 0.513647
556.586, 0.507334
555.556, 0.500893
554.529, 0.494301
553.506, 0.487545
552.486, 0.480623
551.471, 0.473547
550.459, 0.46634
549.451, 0.45903
548.446, 0.45165
547.445, 0.444229
546.448, 0.436789
545.455, 0.429346
544.465, 0.421901
543.478, 0.414448
542.495, 0.406971
541.516, 0.39945
540.541, 0.391863
539.568, 0.384193
538.6, 0.376427
537.634, 0.368563
536.673, 0.360606
535.714, 0.352571
534.759, 0.344481
533.808, 0.336361
532.86, 0.328236
531.915, 0.320131
530.973, 0.312061
530.035, 0.304036
529.101, 0.296058
528.169, 0.288122
527.241, 0.280216
526.316, 0.27233
525.394, 0.26445
524.476, 0.256569
523.56, 0.248685
522.648, 0.240801
521.739, 0.23293
520.833, 0.225089
519.931, 0.217299
519.031, 0.209583
518.135, 0.201961
517.241, 0.194452
516.351, 0.187069
515.464, 0.179819
514.58, 0.172704
513.699, 0.165721
512.821, 0.158865
511.945, 0.15213
511.073, 0.145513
510.204, 0.139014
509.338, 0.132636
508.475, 0.126388
507.614, 0.120285
506.757, 0.114342
505.902, 0.108576
505.051, 0.103005
504.202, 0.0976436
503.356, 0.0925023
502.513, 0.0875882
501.672, 0.0829039
500.835, 0.0784485
500, 0.074219
499.168, 0.0702116
498.339, 0.0664233
497.512, 0.0628531
496.689, 0.059503
495.868, 0.0563781
495.05, 0.053486
494.234, 0.0508364
493.421, 0.0484392
492.611, 0.0463036
491.803, 0.0444369
490.998, 0.0428431
490.196, 0.0415229
489.396, 0.0404738
488.599, 0.0396907
487.805, 0.0391667
487.013, 0.0388946
486.224, 0.038868
485.437, 0.0390825
484.653, 0.0395356
483.871, 0.0402276
483.092, 0.0411604
482.315, 0.0423371
481.541, 0.043761
480.769, 0.0454337
480, 0.0473552
479.233, 0.0495221
478.469, 0.0519284
477.707, 0.054565
476.948, 0.057421
476.19, 0.0604845
475.436, 0.0637439
474.684, 0.0671889
473.934, 0.0708117
473.186, 0.0746069
472.441, 0.078572
471.698, 0.0827065
470.958, 0.0870111
470.219, 0.0914863
469.484, 0.0961316
468.75, 0.100944
468.019, 0.105917
467.29, 0.111043
466.563, 0.11631
465.839, 0.121704
465.116, 0.12721
464.396, 0.132815
463.679, 0.138508
462.963, 0.144279
462.25, 0.150123
461.538, 0.156038
460.829, 0.162023
460.123, 0.168081
459.418, 0.174215
458.716, 0.180426
458.015, 0.186714
457.317, 0.193075
456.621, 0.199502
455.927, 0.205985
455.235, 0.21251
454.545, 0.219065
453.858, 0.225636
453.172, 0.23221
452.489, 0.23878
451.807, 0.24534
451.128, 0.251888
450.45, 0.258428
449.775, 0.264964
449.102, 0.271502
448.43, 0.278048
447.761, 0.284605
447.094, 0.291175
446.429, 0.297753
445.765, 0.304334
445.104, 0.310908
444.444, 0.317461
443.787, 0.323983
443.131, 0.330462
442.478, 0.336887
441.826, 0.343255
441.176, 0.349564
440.529, 0.355817
439.883, 0.362021
439.239, 0.368182
438.596, 0.374312
437.956, 0.380416
437.318, 0.386501
436.681, 0.392567
436.047, 0.398612
435.414, 0.404629
434.783, 0.410609
434.153, 0.41654
433.526, 0.42241
432.9, 0.428212
432.277, 0.433936
431.655, 0.439582
431.034, 0.445151
430.416, 0.450649
429.799, 0.456085
429.185, 0.461469
428.571, 0.466811
427.96, 0.472119
427.35, 0.4774
426.743, 0.482654
426.136, 0.487877
425.532, 0.493064
424.929, 0.498203
424.328, 0.503285
423.729, 0.508298
423.131, 0.513235
422.535, 0.51809
421.941, 0.522864
421.348, 0.52756
420.757, 0.532185
420.168, 0.536751
419.58, 0.541268
418.994, 0.545747
418.41, 0.550195
417.827, 0.554618
417.246, 0.559016
416.667, 0.563384
416.089, 0.567715
415.512, 0.571998
414.938, 0.576223
414.365, 0.580379
413.793, 0.584461
413.223, 0.588463
412.655, 0.592388
412.088, 0.59624
411.523, 0.600028
410.959, 0.603763
410.397, 0.607456
409.836, 0.611117
409.277, 0.614753
408.719, 0.618368
408.163, 0.621959
407.609, 0.625522
407.056, 0.629048
406.504, 0.632526
405.954, 0.635945
405.405, 0.639296
404.858, 0.642572
404.313, 0.645771
403.769, 0.648894
403.226, 0.651947
402.685, 0.654939
402.145, 0.657881
401.606, 0.660783
401.07, 0.663653
400.534, 0.666498
400, 0.669319
399.467, 0.672111
398.936, 0.67487
398.406, 0.677584
397.878, 0.680243
397.351, 0.682836
396.825, 0.685353
396.301, 0.68779
395.778, 0.690145
395.257, 0.692422
394.737, 0.694627
394.218, 0.696771
393.701, 0.698866
393.185, 0.700924
392.67, 0.702954
392.157, 0.704965
391.645, 0.70696
391.134, 0.708939
390.625, 0.710898
390.117, 0.712834
389.61, 0.71474
389.105, 0.716612
388.601, 0.718449
388.098, 0.720252
387.597, 0.722026
387.097, 0.723782
386.598, 0.725532
386.1, 0.72729
385.604, 0.72907
385.109, 0.730885
384.615, 0.732743
384.123, 0.734647
383.632, 0.736598
383.142, 0.738589
382.653, 0.740609
382.166, 0.742645
381.679, 0.744684
381.194, 0.74671
380.711, 0.748714
380.228, 0.750688
379.747, 0.752628
379.267, 0.754535
378.788, 0.756414
378.31, 0.758271
377.834, 0.760112
377.358, 0.761944
376.884, 0.763771
376.412, 0.765592
375.94, 0.767404
375.469, 0.7692
375, 0.770968
374.532, 0.772697
374.065, 0.774377
373.599, 0.775995
373.134, 0.777546
372.671, 0.779025
372.208, 0.780434
371.747, 0.781778
371.287, 0.783063
370.828, 0.784299
370.37, 0.785495
369.914, 0.786657
369.458, 0.78779
369.004, 0.788894
368.55, 0.789964
368.098, 0.790992
367.647, 0.791969
367.197, 0.792882
366.748, 0.793718
366.3, 0.794468
365.854, 0.795123
365.408, 0.795681
364.964, 0.79614
364.52, 0.796504
364.078, 0.796779
363.636, 0.796971
363.196, 0.797086
362.757, 0.797127
362.319, 0.797095
361.882, 0.796985
361.446, 0.79679
361.011, 0.796498
360.577, 0.796097
360.144, 0.79557
359.712, 0.794904
359.281, 0.794088
358.852, 0.793113
358.423, 0.791974
357.995, 0.790673
357.569, 0.789213
357.143, 0.787601
356.718, 0.785848
356.295, 0.783961
355.872, 0.78195
355.45, 0.779824
355.03, 0.777589
354.61, 0.77525
354.191, 0.772811
353.774, 0.770279
353.357, 0.767661
352.941, 0.764971
352.526, 0.762224
352.113, 0.759443
351.7, 0.756657
351.288, 0.753896
350.877, 0.751196
350.467, 0.748595
350.058, 0.746126
349.65, 0.743822
349.243, 0.741707
348.837, 0.739802
348.432, 0.738116
348.028, 0.736652
347.625, 0.735405
347.222, 0.734365
346.821, 0.733518
346.42, 0.732846
346.021, 0.732334
345.622, 0.731966
345.224, 0.731732
344.828, 0.731623
344.432, 0.731633
344.037, 0.731762
343.643, 0.732007
343.249, 0.732368
342.857, 0.732846
342.466, 0.733437
342.075, 0.734139
341.686, 0.734944
341.297, 0.735848
340.909, 0.736842
340.522, 0.737922
340.136, 0.739082
339.751, 0.740322
339.367, 0.741645
338.983, 0.743054
338.6, 0.744559
338.219, 0.746168
337.838, 0.74789
337.458, 0.749734
337.079, 0.751704
336.7, 0.7538
336.323, 0.756017
335.946, 0.758345
335.57, 0.760771
335.196, 0.763275
334.821, 0.765838
334.448, 0.768439
334.076, 0.771058
333.704, 0.773677
333.333, 0.776284
332.963, 0.778867
332.594, 0.78142
332.226, 0.783939
331.858, 0.786421
331.492, 0.788866
331.126, 0.79127
330.761, 0.79363
330.396, 0.795941
330.033, 0.798194
329.67, 0.80038
329.308, 0.80249
328.947, 0.804515
328.587, 0.806446
328.228, 0.80828
327.869, 0.810014
327.511, 0.811651
327.154, 0.813197
326.797, 0.814658
326.442, 0.816042
326.087, 0.817358
325.733, 0.818611
325.38, 0.819803
325.027, 0.820935
324.675, 0.821999
324.324, 0.82299
323.974, 0.823895
323.625, 0.824705
323.276, 0.825408
322.928, 0.825998
322.581, 0.826472
322.234, 0.826831
321.888, 0.827082
321.543, 0.827235
321.199, 0.827305
320.856, 0.827307
320.513, 0.827255
320.171, 0.82716
319.829, 0.82703
319.489, 0.826867
319.149, 0.826668
318.81, 0.826423
318.471, 0.82612
318.134, 0.825744
317.797, 0.825281
317.46, 0.824719
317.125, 0.824048
316.79, 0.823265
316.456, 0.822372
316.122, 0.821376
315.789, 0.820289
315.457, 0.819122
315.126, 0.817892
314.795, 0.816608
314.465, 0.815278
314.136, 0.813907
313.808, 0.812491
313.48, 0.811023
313.152, 0.809491
312.826, 0.807879
312.5, 0.806174
312.175, 0.804362
311.85, 0.802432
311.526, 0.80038
311.203, 0.798206
310.881, 0.795916
310.559, 0.793519
310.238, 0.791028
309.917, 0.788456
309.598, 0.785816
309.278, 0.783116
308.96, 0.780362
308.642, 0.777553
308.325, 0.774684
308.008, 0.771746
307.692, 0.768729
307.377, 0.765622
307.062, 0.762414
306.748, 0.759101
306.435, 0.75568
306.122, 0.752155
305.81, 0.748535
305.499, 0.744833
305.188, 0.741065
304.878, 0.737246
304.569, 0.733391
304.26, 0.729511
303.951, 0.725614
303.644, 0.721702
303.337, 0.717773
303.03, 0.713821
302.725, 0.709838
302.419, 0.705815
302.115, 0.701746
301.811, 0.697629
301.508, 0.693464
301.205, 0.68926
300.903, 0.685028
300.601, 0.680783
300.3, 0.676543
300, 0.672328



