

lambda(nm), Y
697.674, 0.543807
696.056, 0.534486
694.444, 0.524933
692.841, 0.515152
691.244, 0.505138
689.655, 0.494882
688.073, 0.484374
686.499, 0.473608
684.932, 0.462587
683.371, 0.451322
681.818, 0.439829
680.272, 0.428123
678.733, 0.416215
677.201, 0.404112
675.676, 0.391817
674.157, 0.379335
672.646, 0.366673
671.141, 0.35385
669.643, 0.340891
668.151, 0.327826
666.667, 0.314688
665.188, 0.301505
663.717, 0.288306
662.252, 0.275115
660.793, 0.26196
659.341, 0.248874
657.895, 0.235898
656.455, 0.223077
655.022, 0.210463
653.595, 0.198108
652.174, 0.186061
650.759, 0.174367
649.351, 0.163073
647.948, 0.15222
646.552, 0.141857
645.161, 0.132032
643.777, 0.122798
642.398, 0.114205
641.026, 0.106298
639.659, 0.0991191
638.298, 0.0926996
636.943, 0.0870671
635.593, 0.0822445
634.249, 0.0782526
632.911, 0.0751097
631.579, 0.0728306
630.252, 0.0714242
628.931, 0.0708912
627.615, 0.0712237
626.305, 0.0724055
625, 0.0744145
623.701, 0.077225
622.407, 0.0808096
621.118, 0.0851391
619.835, 0.0901818
618.557, 0.0959014
617.284, 0.102256
616.016, 0.109199
614.754, 0.11668
613.497, 0.124649
612.245, 0.133057
610.998, 0.141858
609.756, 0.151011
608.519, 0.160475
607.287, 0.170208
606.061, 0.180166
604.839, 0.190304
603.622, 0.200578
602.41, 0.210946
601.202, 0.221374
600, 0.231831
598.802, 0.242294
597.61, 0.252741
596.421, 0.263148
595.238, 0.27349
594.059, 0.283741
592.885, 0.293877
591.716, 0.303876
590.551, 0.313725
589.391, 0.323414
588.235, 0.332939
587.084, 0.342295
585.938, 0.351479
584.795, 0.36048
583.658, 0.369286
582.524, 0.377888
581.395, 0.386276
580.271, 0.39445
579.151, 0.402412
578.035, 0.410169
576.923, 0.417727
575.816, 0.42509
574.713, 0.432256
573.614, 0.439221
572.519, 0.445978
571.429, 0.452528
570.342, 0.458872
569.26, 0.465019
568.182, 0.470981
567.108, 0.476768
566.038, 0.482384
564.972, 0.487832
563.91, 0.493108
562.852, 0.498208
561.798, 0.503133
560.748, 0.507887
559.701, 0.512481
558.659, 0.516928
557.621, 0.521238
556.586, 0.525418
555.556, 0.529468
554.529, 0.533385
553.506, 0.537164
552.486, 0.540806
551.471, 0.544315
550.459, 0.547701
549.451, 0.550977
548.446, 0.554153
547.445, 0.557234
546.448, 0.560219
545.455, 0.563104
544.465, 0.565884
543.478, 0.568556
542.495, 0.571126
541.516, 0.573603
540.541, 0.575999
539.568, 0.578323
538.6, 0.580578
537.634, 0.582764
536.673, 0.584874
535.714, 0.586903
534.759, 0.588847
533.808, 0.590712
532.86, 0.592505
531.915, 0.594237
530.973, 0.595918
530.035, 0.59755
529.101, 0.599129
528.169, 0.600651
527.241, 0.602107
526.316, 0.603496
525.394, 0.604822
524.476, 0.606093
523.56, 0.607319
522.648, 0.608509
521.739, 0.609665
520.833, 0.610782
519.931, 0.611855
519.031, 0.612875
518.135, 0.61384
517.241, 0.614754
516.351, 0.615625
515.464, 0.616465
514.58, 0.617279
513.699, 0.61807
512.821, 0.618834
511.945, 0.619562
511.073, 0.620247
510.204, 0.620887
509.338, 0.621485
508.475, 0.622051
507.614, 0.622593
506.757, 0.623119
505.902, 0.62363
505.051, 0.624121
504.202, 0.624583
503.356, 0.62501
502.513, 0.625398
501.672, 0.625752
500.835, 0.62608
500, 0.626393
499.168, 0.626696
498.339, 0.626991
497.512, 0.62727
496.689, 0.627527
495.868, 0.627753
495.05, 0.627945
494.234, 0.628109
493.421, 0.628253
492.611, 0.628386
491.803, 0.628515
490.998, 0.62864
490.196, 0.628755
489.396, 0.62885
488.599, 0.628918
487.805, 0.628957
487.013, 0.628971
486.224, 0.628969
485.437, 0.628962
484.653, 0.628955
483.871, 0.628946
483.092, 0.62893
482.315, 0.628898
481.541, 0.628842
480.769, 0.628759
480, 0.628655
479.233, 0.628539
478.469, 0.628421
477.707, 0.628305
476.948, 0.628192
476.19, 0.628073
475.436, 0.62794
474.684, 0.627785
473.934, 0.627607
473.186, 0.62741
472.441, 0.627204
471.698, 0.626999
470.958, 0.626799
470.219, 0.626604
469.484, 0.626405
468.75, 0.626193
468.019, 0.625961
467.29, 0.625707
466.563, 0.625437
465.839, 0.625161
465.116, 0.624887
464.396, 0.624621
463.679, 0.624362
462.963, 0.6241
462.25, 0.623827
461.538, 0.623535
460.829, 0.623222
460.123, 0.622895
459.418, 0.622564
458.716, 0.622238
458.015, 0.621921
457.317, 0.621612
456.621, 0.621303
455.927, 0.620982
455.235, 0.620643
454.545, 0.620285
453.858, 0.619915
453.172, 0.619542
452.489, 0.619176
451.807, 0.618821
451.128, 0.618475
450.45, 0.61813
449.775, 0.617774
449.102, 0.6174
448.43, 0.617008
447.761, 0.616606
447.094, 0.616202
446.429, 0.615807
445.765, 0.615425
445.104, 0.615052
444.444, 0.61468
443.787, 0.614298
443.131, 0.613899
442.478, 0.613482
441.826, 0.613056
441.176, 0.61263
440.529, 0.612214
439.883, 0.611813
439.239, 0.611422
438.596, 0.611032
437.956, 0.610632
437.318, 0.610215
436.681, 0.609782
436.047, 0.609339
435.414, 0.608899
434.783, 0.608469
434.153, 0.608056
433.526, 0.607653
432.9, 0.607252
432.277, 0.606841
431.655, 0.606413
431.034, 0.605969
430.416, 0.605516
429.799, 0.605067
429.185, 0.60463
428.571, 0.60421
427.96, 0.603801
427.35, 0.603394
426.743, 0.602978
426.136, 0.602544
425.532, 0.602094
424.929, 0.601637
424.328, 0.601183
423.729, 0.600744
423.131, 0.600322
422.535, 0.599912
421.941, 0.599503
421.348, 0.599085
420.757, 0.598649
420.168, 0.598197
419.58, 0.597738
418.994, 0.597285
418.41, 0.596846
417.827, 0.596426
417.246, 0.596018
416.667, 0.595612
416.089, 0.595195
415.512, 0.594761
414.938, 0.594311
414.365, 0.593855
413.793, 0.593404
413.223, 0.592969
412.655, 0.592554
412.088, 0.592152
411.523, 0.591751
410.959, 0.591339
410.397, 0.590909
409.836, 0.590463
409.277, 0.59001
408.719, 0.589565
408.163, 0.589136
407.609, 0.588728
407.056, 0.588334
406.504, 0.587941
405.954, 0.587536
405.405, 0.587112
404.858, 0.586673
404.313, 0.586227
403.769, 0.585789
403.226, 0.585369
402.685, 0.584971
402.145, 0.584587
401.606, 0.584203
401.07, 0.583808
400.534, 0.583393
400, 0.582961
399.467, 0.582523
398.936, 0.582094
398.406, 0.581685
397.878, 0.581298
397.351, 0.580926
396.825, 0.580554
396.301, 0.580169
395.778, 0.579765
395.257, 0.579343
394.737, 0.578915
394.218, 0.578497
393.701, 0.5781
393.185, 0.577726
392.67, 0.577368
392.157, 0.57701
391.645, 0.576638
391.134, 0.576246
390.625, 0.575835
390.117, 0.575418
389.61, 0.575013
389.105, 0.574629
388.601, 0.57427
388.098, 0.573927
387.597, 0.573584
387.097, 0.573227
386.598, 0.572847
386.1, 0.572449
385.604, 0.572045
385.109, 0.571652
384.615, 0.571284
384.123, 0.570941
383.632, 0.570615
383.142, 0.570289
382.653, 0.569947
382.166, 0.569582
381.679, 0.569196
381.194, 0.568805
380.711, 0.568427
380.228, 0.568074
379.747, 0.567749
379.267, 0.567441
378.788, 0.567132
378.31, 0.566807
377.834, 0.566456
377.358, 0.566084
376.884, 0.565706
376.412, 0.565342
375.94, 0.565005
375.469, 0.564698
375, 0.564409
374.532, 0.564119
374.065, 0.563811
373.599, 0.563475
373.134, 0.563117
372.671, 0.562753
372.208, 0.562403
371.747, 0.562083
371.287, 0.561795
370.828, 0.561526
370.37, 0.561256
369.914, 0.560966
369.458, 0.560646
369.004, 0.560302
368.55, 0.559951
368.098, 0.559616
367.647, 0.559313
367.197, 0.559044
366.748, 0.558796
366.3, 0.558547
365.854, 0.558275
365.408, 0.557971
364.964, 0.55764
364.52, 0.557303
364.078, 0.556982
363.636, 0.556697
363.196, 0.556448
362.757, 0.556222
362.319, 0.555994
361.882, 0.555742
361.446, 0.555454
361.011, 0.555137
360.577, 0.554813
360.144, 0.554507
359.712, 0.554239
359.281, 0.554012
358.852, 0.553809
358.423, 0.553605
357.995, 0.553374
357.569, 0.553103
357.143, 0.552799
356.718, 0.552487
356.295, 0.552196
355.872, 0.551947
355.45, 0.551743
355.03, 0.551566
354.61, 0.551388
354.191, 0.551179
353.774, 0.550926
353.357, 0.550636
352.941, 0.550336
352.526, 0.550059
352.113, 0.54983
351.7, 0.549652
351.288, 0.549505
350.877, 0.549355
350.467, 0.549171
350.058, 0.548936
349.65, 0.54866
349.243, 0.548372
348.837, 0.54811
348.432, 0.547902
348.028, 0.547752
347.625, 0.547638
347.222, 0.547521
346.821, 0.547365
346.42, 0.54715
346.021, 0.546886
345.622, 0.546609
345.224, 0.546361
344.828, 0.546175
344.432, 0.546058
344.037, 0.545982
343.643, 0.545904
343.249, 0.54578
342.857, 0.545587
342.466, 0.545335
342.075, 0.545067
341.686, 0.544833
341.297, 0.544673
340.909, 0.544595
340.522, 0.544567
340.136, 0.544538
339.751, 0.544452
339.367, 0.544283
338.983, 0.544043
338.6, 0.543781
338.219, 0.543561
337.838, 0.543432
337.458, 0.543403
337.079, 0.54344
336.7, 0.543474
336.323, 0.543439
335.946, 0.543299
335.57, 0.543069
335.196, 0.542811
334.821, 0.542605
334.448, 0.542516
334.076, 0.542558
333.704, 0.542688
333.333, 0.542817
332.963, 0.542857
332.594, 0.542756
332.226, 0.542534
331.858, 0.542272
331.492, 0.542081
331.126, 0.542055
330.761, 0.542216
330.396, 0.542505
330.033, 0.5428
329.67, 0.542968
329.308, 0.54293
328.947, 0.542709
328.587, 0.542426
328.228, 0.54226
327.869, 0.542363
327.511, 0.542789
327.154, 0.54345
326.797, 0.54414
326.442, 0.544619
326.087, 0.544729
325.733, 0.544499
325.38, 0.544185
325.027, 0.544228
324.675, 0.545123
324.324, 0.547247
323.974, 0.5507
323.625, 0.555231
323.276, 0.56027
322.928, 0.565073
322.581, 0.568937
322.234, 0.571405
321.888, 0.572405
321.543, 0.572256
321.199, 0.571563
320.856, 0.57101
320.513, 0.57115
320.171, 0.572244
319.829, 0.574205
319.489, 0.576664
319.149, 0.579118
318.81, 0.581117
318.471, 0.582397
318.134, 0.582947
317.797, 0.582971
317.46, 0.582782
317.125, 0.582675
316.79, 0.582826
316.456, 0.583251
316.122, 0.58384
315.789, 0.584429
315.457, 0.584892
315.126, 0.585196
314.795, 0.585407
314.465, 0.585655
314.136, 0.58606
313.808, 0.586679
313.48, 0.587478
313.152, 0.588344
312.826, 0.589138
312.5, 0.589754
312.175, 0.590157
311.85, 0.590398
311.526, 0.590578
311.203, 0.590805
310.881, 0.591142
310.559, 0.591584
310.238, 0.592064
309.917, 0.592489
309.598, 0.592784
309.278, 0.592932
308.96, 0.592973
308.642, 0.592995
308.325, 0.593087
308.008, 0.593303
307.692, 0.59364
307.377, 0.594042
307.062, 0.594426
306.748, 0.594725
306.435, 0.594913
306.122, 0.595018
305.81, 0.595107
305.499, 0.595253
305.188, 0.5955
304.878, 0.595846
304.569, 0.596242
304.26, 0.596616
303.951, 0.596906
303.644, 0.597088
303.337, 0.597183
303.03, 0.597249
302.725, 0.597352
302.419, 0.597535
302.115, 0.5978
301.811, 0.598106
301.508, 0.598392
301.205, 0.598603
300.903, 0.598716
300.601, 0.598749
300.3, 0.598756
300, 0.598795



