

lambda(nm), Y
724.638, 0.866294
722.892, 0.867802
721.154, 0.869511
719.424, 0.871249
717.703, 0.872845
715.99, 0.874147
714.286, 0.875041
712.589, 0.875454
710.9, 0.875367
709.22, 0.874813
707.547, 0.873865
705.882, 0.872629
704.225, 0.871226
702.576, 0.869779
700.935, 0.868397
699.301, 0.867163
697.674, 0.866127
696.056, 0.8653
694.444, 0.86466
692.841, 0.86416
691.244, 0.863729
689.655, 0.863295
688.073, 0.862785
686.499, 0.862145
684.932, 0.861341
683.371, 0.860362
681.818, 0.859225
680.272, 0.857967
678.733, 0.856637
677.201, 0.855292
675.676, 0.853985
674.157, 0.852758
672.646, 0.851637
671.141, 0.850627
669.643, 0.849714
668.151, 0.848867
666.667, 0.848042
665.188, 0.847192
663.717, 0.846272
662.252, 0.845248
660.793, 0.844097
659.341, 0.842816
657.895, 0.84142
656.455, 0.839938
655.022, 0.83841
653.595, 0.83688
652.174, 0.835394
650.759, 0.833986
649.351, 0.832681
647.948, 0.831489
646.552, 0.830401
645.161, 0.829398
643.777, 0.828448
642.398, 0.827513
641.026, 0.826555
639.659, 0.825542
638.298, 0.824451
636.943, 0.82327
635.593, 0.822
634.249, 0.820656
632.911, 0.819259
631.579, 0.817839
630.252, 0.816423
628.931, 0.815037
627.615, 0.813697
626.305, 0.812412
625, 0.811176
623.701, 0.809977
622.407, 0.808791
621.118, 0.807592
619.835, 0.806355
618.557, 0.805055
617.284, 0.803676
616.016, 0.802211
614.754, 0.800663
613.497, 0.799045
612.245, 0.797376
610.998, 0.79568
609.756, 0.793983
608.519, 0.792306
607.287, 0.790664
606.061, 0.789066
604.839, 0.787509
603.622, 0.785984
602.41, 0.784471
601.202, 0.782951
600, 0.781399
598.802, 0.779796
597.61, 0.778125
596.421, 0.77638
595.238, 0.77456
594.059, 0.772674
592.885, 0.770738
591.716, 0.768771
590.551, 0.766794
589.391, 0.764825
588.235, 0.76288
587.084, 0.760966
585.938, 0.759083
584.795, 0.757223
583.658, 0.755374
582.524, 0.753517
581.395, 0.751632
580.271, 0.749701
579.151, 0.74771
578.035, 0.745649
576.923, 0.743518
575.816, 0.741322
574.713, 0.739072
573.614, 0.736784
572.519, 0.734477
571.429, 0.732165
570.342, 0.729865
569.26, 0.727582
568.182, 0.72532
567.108, 0.723074
566.038, 0.720833
564.972, 0.718583
563.91, 0.716308
562.852, 0.713991
561.798, 0.711619
560.748, 0.709183
559.701, 0.706681
558.659, 0.704115
557.621, 0.701495
556.586, 0.698833
555.556, 0.696144
554.529, 0.693443
553.506, 0.690742
552.486, 0.688051
551.471, 0.685372
550.459, 0.682702
549.451, 0.680034
548.446, 0.677355
547.445, 0.67465
546.448, 0.671905
545.455, 0.669107
544.465, 0.666246
543.478, 0.663316
542.495, 0.66032
541.516, 0.657263
540.541, 0.654155
539.568, 0.651007
538.6, 0.647834
537.634, 0.644648
536.673, 0.641456
535.714, 0.638264
534.759, 0.635071
533.808, 0.631872
532.86, 0.628658
531.915, 0.625416
530.973, 0.622134
530.035, 0.6188
529.101, 0.615403
528.169, 0.61194
527.241, 0.608408
526.316, 0.604811
525.394, 0.601157
524.476, 0.597455
523.56, 0.593719
522.648, 0.589957
521.739, 0.586179
520.833, 0.582391
519.931, 0.578594
519.031, 0.574785
518.135, 0.570956
517.241, 0.567099
516.351, 0.563202
515.464, 0.559254
514.58, 0.555246
513.699, 0.551172
512.821, 0.54703
511.945, 0.54282
511.073, 0.538549
510.204, 0.534224
509.338, 0.529856
508.475, 0.525454
507.614, 0.521026
506.757, 0.51658
505.902, 0.512117
505.051, 0.507637
504.202, 0.503135
503.356, 0.498605
502.513, 0.494035
501.672, 0.489419
500.835, 0.484746
500, 0.480011
499.168, 0.475211
498.339, 0.470345
497.512, 0.465417
496.689, 0.460433
495.868, 0.455403
495.05, 0.450334
494.234, 0.445236
493.421, 0.440114
492.611, 0.434973
491.803, 0.429814
490.998, 0.424635
490.196, 0.419431
489.396, 0.414194
488.599, 0.408918
487.805, 0.403596
487.013, 0.398222
486.224, 0.392792
485.437, 0.387306
484.653, 0.381767
483.871, 0.37618
483.092, 0.370551
482.315, 0.36489
481.541, 0.359204
480.769, 0.3535
480, 0.347784
479.233, 0.342059
478.469, 0.336325
477.707, 0.330579
476.948, 0.324819
476.19, 0.319038
475.436, 0.313233
474.684, 0.307398
473.934, 0.301532
473.186, 0.295634
472.441, 0.289706
471.698, 0.283754
470.958, 0.277783
470.219, 0.271802
469.484, 0.26582
468.75, 0.259843
468.019, 0.253879
467.29, 0.247932
466.563, 0.242005
465.839, 0.236099
465.116, 0.230213
464.396, 0.224345
463.679, 0.218493
462.963, 0.212656
462.25, 0.206831
461.538, 0.201021
460.829, 0.195229
460.123, 0.18946
459.418, 0.18372
458.716, 0.178018
458.015, 0.172362
457.317, 0.16676
456.621, 0.161221
455.927, 0.155751
455.235, 0.150355
454.545, 0.145036
453.858, 0.139796
453.172, 0.134636
452.489, 0.129557
451.807, 0.12456
451.128, 0.119645
450.45, 0.114816
449.775, 0.110078
449.102, 0.105435
448.43, 0.100895
447.761, 0.0964666
447.094, 0.0921576
446.429, 0.0879768
445.765, 0.083932
445.104, 0.0800301
444.444, 0.0762767
443.787, 0.0726762
443.131, 0.0692319
442.478, 0.0659461
441.826, 0.0628207
441.176, 0.0598579
440.529, 0.0570601
439.883, 0.0544306
439.239, 0.0519739
438.596, 0.0496954
437.956, 0.0476011
437.318, 0.045698
436.681, 0.0439928
436.047, 0.0424921
435.414, 0.0412017
434.783, 0.0401263
434.153, 0.0392695
433.526, 0.0386336
432.9, 0.0382197
432.277, 0.0380284
431.655, 0.0380598
431.034, 0.0383139
430.416, 0.0387913
429.799, 0.0394931
429.185, 0.0404212
428.571, 0.0415779
427.96, 0.0429663
427.35, 0.0445896
426.743, 0.0464504
426.136, 0.048551
425.532, 0.0508925
424.929, 0.0534745
424.328, 0.0562955
423.729, 0.0593526
423.131, 0.0626417
422.535, 0.0661581
421.941, 0.0698968
421.348, 0.0738527
420.757, 0.0780215
420.168, 0.0823995
419.58, 0.0869837
418.994, 0.0917719
418.41, 0.0967624
417.827, 0.101954
417.246, 0.107343
416.667, 0.112929
416.089, 0.118706
415.512, 0.124669
414.938, 0.130811
414.365, 0.137122
413.793, 0.143594
413.223, 0.150216
412.655, 0.156976
412.088, 0.163865
411.523, 0.170872
410.959, 0.177989
410.397, 0.185208
409.836, 0.192524
409.277, 0.199929
408.719, 0.207419
408.163, 0.214989
407.609, 0.222633
407.056, 0.230344
406.504, 0.238111
405.954, 0.245927
405.405, 0.253777
404.858, 0.261648
404.313, 0.269526
403.769, 0.277396
403.226, 0.285242
402.685, 0.293051
402.145, 0.300811
401.606, 0.308509
401.07, 0.316137
400.534, 0.323685
400, 0.331147
399.467, 0.338515
398.936, 0.345781
398.406, 0.352937
397.878, 0.359973
397.351, 0.366877
396.825, 0.373636
396.301, 0.380235
395.778, 0.386656
395.257, 0.392884
394.737, 0.398901
394.218, 0.404691
393.701, 0.410239
393.185, 0.415532
392.67, 0.420561
392.157, 0.425317
391.645, 0.429794
391.134, 0.433988
390.625, 0.437895
390.117, 0.441514
389.61, 0.444841
389.105, 0.447874
388.601, 0.450608
388.098, 0.45304
387.597, 0.455162
387.097, 0.456971
386.598, 0.458459
386.1, 0.459623
385.604, 0.460457
385.109, 0.46096
384.615, 0.461128
384.123, 0.460962
383.632, 0.460462
383.142, 0.459628
382.653, 0.45846
382.166, 0.456957
381.679, 0.455114
381.194, 0.452927
380.711, 0.450386
380.228, 0.447482
379.747, 0.444203
379.267, 0.440535
378.788, 0.436466
378.31, 0.431986
377.834, 0.427088
377.358, 0.421768
376.884, 0.41603
376.412, 0.409883
375.94, 0.403342
375.469, 0.39643
375, 0.389176
374.532, 0.381615
374.065, 0.373787
373.599, 0.365736
373.134, 0.357508
372.671, 0.349153
372.208, 0.340721
371.747, 0.332264
371.287, 0.323833
370.828, 0.315483
370.37, 0.307265
369.914, 0.299234
369.458, 0.291444
369.004, 0.283947
368.55, 0.276798
368.098, 0.270047
367.647, 0.263745
367.197, 0.257937
366.748, 0.252666
366.3, 0.247968
365.854, 0.243872
365.408, 0.240402
364.964, 0.237575
364.52, 0.235398
364.078, 0.233872
363.636, 0.232994
363.196, 0.232752
362.757, 0.233132
362.319, 0.234115
361.882, 0.23568
361.446, 0.237804
361.011, 0.240462
360.577, 0.243629
360.144, 0.247277
359.712, 0.251379
359.281, 0.255905
358.852, 0.260823
358.423, 0.266101
357.995, 0.271703
357.569, 0.277593
357.143, 0.283732
356.718, 0.290082
356.295, 0.296603
355.872, 0.303259
355.45, 0.310012
355.03, 0.316828
354.61, 0.323676
354.191, 0.330527
353.774, 0.337355
353.357, 0.344137
352.941, 0.350852
352.526, 0.35748
352.113, 0.364002
351.7, 0.370399
351.288, 0.376653
350.877, 0.382744
350.467, 0.388653
350.058, 0.394362
349.65, 0.39985
349.243, 0.405101
348.837, 0.4101
348.432, 0.414834
348.028, 0.419293
347.625, 0.423473
347.222, 0.42737
346.821, 0.430985
346.42, 0.434323
346.021, 0.43739
345.622, 0.440193
345.224, 0.44274
344.828, 0.445041
344.432, 0.447103
344.037, 0.448938
343.643, 0.450552
343.249, 0.451955
342.857, 0.453158
342.466, 0.454174
342.075, 0.455016
341.686, 0.455702
341.297, 0.456253
340.909, 0.456692
340.522, 0.457046
340.136, 0.457342
339.751, 0.457612
339.367, 0.457885
338.983, 0.45819
338.6, 0.458558
338.219, 0.459013
337.838, 0.459582
337.458, 0.460285
337.079, 0.461143
336.7, 0.462175
336.323, 0.463396
335.946, 0.464825
335.57, 0.466475
335.196, 0.468363
334.821, 0.470503
334.448, 0.472911
334.076, 0.475598
333.704, 0.478574
333.333, 0.481845
332.963, 0.485412
332.594, 0.489271
332.226, 0.493411
331.858, 0.497815
331.492, 0.50246
331.126, 0.507318
330.761, 0.512358
330.396, 0.517546
330.033, 0.522848
329.67, 0.528233
329.308, 0.533671
328.947, 0.539136
328.587, 0.544609
328.228, 0.550074
327.869, 0.555518
327.511, 0.560933
327.154, 0.566311
326.797, 0.571644
326.442, 0.576925
326.087, 0.582141
325.733, 0.587279
325.38, 0.592322
325.027, 0.597248
324.675, 0.602036
324.324, 0.606664
323.974, 0.61111
323.625, 0.615357
323.276, 0.619392
322.928, 0.623206
322.581, 0.626799
322.234, 0.630175
321.888, 0.633345
321.543, 0.636324
321.199, 0.639128
320.856, 0.641773
320.513, 0.644275
320.171, 0.646646
319.829, 0.648892
319.489, 0.651015
319.149, 0.653012
318.81, 0.654872
318.471, 0.656585
318.134, 0.658137
317.797, 0.659515
317.46, 0.660706
317.125, 0.661704
316.79, 0.662506
316.456, 0.663113
316.122, 0.663532
315.789, 0.663775
315.457, 0.663855
315.126, 0.663785
314.795, 0.663581
314.465, 0.663252
314.136, 0.662806
313.808, 0.662245
313.48, 0.661567
313.152, 0.660763
312.826, 0.659826
312.5, 0.658741
312.175, 0.657497
311.85, 0.656083
311.526, 0.654492
311.203, 0.652721
310.881, 0.650771
310.559, 0.648648
310.238, 0.646363
309.917, 0.643929
309.598, 0.641361
309.278, 0.638673
308.96, 0.635877
308.642, 0.632985
308.325, 0.630001
308.008, 0.626929
307.692, 0.623766
307.377, 0.620509
307.062, 0.617153
306.748, 0.613692
306.435, 0.610122
306.122, 0.606444
305.81, 0.602659
305.499, 0.598775
305.188, 0.594803
304.878, 0.590757
304.569, 0.586654
304.26, 0.58251
303.951, 0.578343
303.644, 0.574166
303.337, 0.569989
303.03, 0.56582
302.725, 0.561661
302.419, 0.557512
302.115, 0.553369
301.811, 0.549227
301.508, 0.545081
301.205, 0.540928
300.903, 0.536767
300.601, 0.532602
300.3, 0.528439
300, 0.524288



