

lambda(nm), Y
694.444, 0.484446
692.841, 0.478211
691.244, 0.472244
689.655, 0.466441
688.073, 0.460685
686.499, 0.454862
684.932, 0.448878
683.371, 0.442661
681.818, 0.436178
680.272, 0.429425
678.733, 0.422433
677.201, 0.415257
675.676, 0.407971
674.157, 0.400653
672.646, 0.393379
671.141, 0.386209
669.643, 0.379188
668.151, 0.372334
666.667, 0.365644
665.188, 0.35909
663.717, 0.352631
662.252, 0.346214
660.793, 0.339785
659.341, 0.333294
657.895, 0.326702
656.455, 0.319988
655.022, 0.313145
653.595, 0.306187
652.174, 0.299142
650.759, 0.292048
649.351, 0.284951
647.948, 0.277895
646.552, 0.270919
645.161, 0.264052
643.777, 0.257311
642.398, 0.2507
641.026, 0.244208
639.659, 0.237816
638.298, 0.231495
636.943, 0.225216
635.593, 0.21895
634.249, 0.212676
632.911, 0.206379
631.579, 0.200055
630.252, 0.193712
628.931, 0.187366
627.615, 0.181041
626.305, 0.174764
625, 0.168565
623.701, 0.162469
622.407, 0.156496
621.118, 0.150661
619.835, 0.144968
618.557, 0.139414
617.284, 0.133989
616.016, 0.128679
614.754, 0.123469
613.497, 0.118341
612.245, 0.113284
610.998, 0.10829
609.756, 0.103357
608.519, 0.098491
607.287, 0.0937016
606.061, 0.0890038
604.839, 0.0844149
603.622, 0.0799524
602.41, 0.0756323
601.202, 0.071467
600, 0.0674644
598.802, 0.0636273
597.61, 0.0599536
596.421, 0.0564374
595.238, 0.05307
594.059, 0.0498416
592.885, 0.0467433
591.716, 0.043768
590.551, 0.0409118
589.391, 0.0381747
588.235, 0.0355604
587.084, 0.0330754
585.938, 0.0307289
584.795, 0.0285307
583.658, 0.0264903
582.524, 0.0246154
581.395, 0.0229113
580.271, 0.0213799
579.151, 0.02002
578.035, 0.0188275
576.923, 0.0177964
575.816, 0.0169193
574.713, 0.0161892
573.614, 0.0155999
572.519, 0.0151475
571.429, 0.0148303
570.342, 0.0146492
569.26, 0.0146074
568.182, 0.0147095
567.108, 0.0149609
566.038, 0.0153666
564.972, 0.0159301
563.91, 0.0166531
562.852, 0.0175345
561.798, 0.0185709
560.748, 0.0197563
559.701, 0.021083
558.659, 0.0225427
557.621, 0.0241273
556.586, 0.0258296
555.556, 0.0276445
554.529, 0.0295694
553.506, 0.031604
552.486, 0.0337504
551.471, 0.0360123
550.459, 0.0383943
549.451, 0.0409005
548.446, 0.0435341
547.445, 0.0462959
546.448, 0.0491843
545.455, 0.0521948
544.465, 0.05532
543.478, 0.0585507
542.495, 0.0618764
541.516, 0.0652866
540.541, 0.0687715
539.568, 0.0723237
538.6, 0.075938
537.634, 0.0796126
536.673, 0.0833487
535.714, 0.0871498
534.759, 0.0910214
533.808, 0.0949695
532.86, 0.0989994
531.915, 0.103115
530.973, 0.107317
530.035, 0.111604
529.101, 0.115971
528.169, 0.120408
527.241, 0.124905
526.316, 0.12945
525.394, 0.134031
524.476, 0.138637
523.56, 0.14326
522.648, 0.147895
521.739, 0.152539
520.833, 0.157195
519.931, 0.161868
519.031, 0.166566
518.135, 0.171296
517.241, 0.176066
516.351, 0.180883
515.464, 0.185749
514.58, 0.190663
513.699, 0.195623
512.821, 0.200619
511.945, 0.205641
511.073, 0.210676
510.204, 0.215713
509.338, 0.220738
508.475, 0.225743
507.614, 0.230721
506.757, 0.235671
505.902, 0.240595
505.051, 0.245499
504.202, 0.250391
503.356, 0.255282
502.513, 0.26018
501.672, 0.265096
500.835, 0.270035
500, 0.274998
499.168, 0.279984
498.339, 0.284987
497.512, 0.289996
496.689, 0.295
495.868, 0.299986
495.05, 0.304941
494.234, 0.309855
493.421, 0.314721
492.611, 0.319535
491.803, 0.324299
490.998, 0.329018
490.196, 0.333702
489.396, 0.338361
488.599, 0.343007
487.805, 0.347651
487.013, 0.352302
486.224, 0.356964
485.437, 0.361637
484.653, 0.366319
483.871, 0.371
483.092, 0.37567
482.315, 0.380316
481.541, 0.384925
480.769, 0.389486
480, 0.39399
479.233, 0.398431
478.469, 0.40281
477.707, 0.407131
476.948, 0.411402
476.19, 0.415635
475.436, 0.419841
474.684, 0.424033
473.934, 0.428223
473.186, 0.432416
472.441, 0.436618
471.698, 0.440825
470.958, 0.445033
470.219, 0.449232
469.484, 0.453409
468.75, 0.457552
468.019, 0.461649
467.29, 0.465688
466.563, 0.469663
465.839, 0.473572
465.116, 0.477416
464.396, 0.481203
463.679, 0.484943
462.963, 0.488648
462.25, 0.492332
461.538, 0.496006
460.829, 0.49968
460.123, 0.503361
459.418, 0.507049
458.716, 0.51074
458.015, 0.514429
457.317, 0.518103
456.621, 0.521749
455.927, 0.525355
455.235, 0.528908
454.545, 0.532401
453.858, 0.535828
453.172, 0.539188
452.489, 0.542486
451.807, 0.545732
451.128, 0.548936
450.45, 0.552111
449.775, 0.555271
449.102, 0.558427
448.43, 0.561586
447.761, 0.564754
447.094, 0.567929
446.429, 0.571105
445.765, 0.574273
445.104, 0.577422
444.444, 0.580537
443.787, 0.583606
443.131, 0.586618
442.478, 0.589565
441.826, 0.592444
441.176, 0.595257
440.529, 0.598011
439.883, 0.600714
439.239, 0.603379
438.596, 0.606019
437.956, 0.608646
437.318, 0.611271
436.681, 0.613898
436.047, 0.61653
435.414, 0.619164
434.783, 0.621791
434.153, 0.6244
433.526, 0.626979
432.9, 0.629512
432.277, 0.631987
431.655, 0.634393
431.034, 0.636724
430.416, 0.638977
429.799, 0.641156
429.185, 0.643266
428.571, 0.645318
427.96, 0.647322
427.35, 0.649291
426.743, 0.651234
426.136, 0.653158
425.532, 0.655067
424.929, 0.656957
424.328, 0.658822
423.729, 0.66065
423.131, 0.662426
422.535, 0.664135
421.941, 0.66576
421.348, 0.667286
420.757, 0.6687
420.168, 0.669994
419.58, 0.671165
418.994, 0.672213
418.41, 0.673142
417.827, 0.673959
417.246, 0.674672
416.667, 0.675288
416.089, 0.675812
415.512, 0.676246
414.938, 0.676588
414.365, 0.676829
413.793, 0.67696
413.223, 0.676965
412.655, 0.676827
412.088, 0.676531
411.523, 0.676062
410.959, 0.67541
410.397, 0.674569
409.836, 0.673542
409.277, 0.672338
408.719, 0.670974
408.163, 0.669476
407.609, 0.667873
407.056, 0.666201
406.504, 0.664498
405.954, 0.662802
405.405, 0.661152
404.858, 0.659584
404.313, 0.658132
403.769, 0.656826
403.226, 0.655691
402.685, 0.654749
402.145, 0.654019
401.606, 0.653518
401.07, 0.653259
400.534, 0.653254
400, 0.653514
399.467, 0.654047
398.936, 0.654858
398.406, 0.655951
397.878, 0.657323
397.351, 0.658968
396.825, 0.660875
396.301, 0.663028
395.778, 0.665402
395.257, 0.667971
394.737, 0.670703
394.218, 0.673563
393.701, 0.676517
393.185, 0.679532
392.67, 0.682576
392.157, 0.685623
391.645, 0.688653
391.134, 0.691651
390.625, 0.694611
390.117, 0.69753
389.61, 0.700412
389.105, 0.703263
388.601, 0.706091
388.098, 0.708905
387.597, 0.71171
387.097, 0.714509
386.598, 0.717302
386.1, 0.720083
385.604, 0.722844
385.109, 0.725573
384.615, 0.728256
384.123, 0.730881
383.632, 0.733435
383.142, 0.73591
382.653, 0.738301
382.166, 0.740608
381.679, 0.742834
381.194, 0.744989
380.711, 0.747084
380.228, 0.749131
379.747, 0.751144
379.267, 0.753135
378.788, 0.755113
378.31, 0.757081
377.834, 0.759041
377.358, 0.760988
376.884, 0.762915
376.412, 0.76481
375.94, 0.766662
375.469, 0.768458
375, 0.770189
374.532, 0.771846
374.065, 0.773428
373.599, 0.774936
373.134, 0.776375
372.671, 0.777754
372.208, 0.779087
371.747, 0.780386
371.287, 0.781664
370.828, 0.782931
370.37, 0.784195
369.914, 0.785458
369.458, 0.786719
369.004, 0.787971
368.55, 0.789204
368.098, 0.790406
367.647, 0.791564
367.197, 0.792664
366.748, 0.793696
366.3, 0.794652
365.854, 0.795529
365.408, 0.796327
364.964, 0.797053
364.52, 0.797715
364.078, 0.798325
363.636, 0.798893
363.196, 0.79943
362.757, 0.799944
362.319, 0.80044
361.882, 0.800916
361.446, 0.801368
361.011, 0.801786
360.577, 0.802157
360.144, 0.802464
359.712, 0.802693
359.281, 0.802826
358.852, 0.802852
358.423, 0.802761
357.995, 0.802547
357.569, 0.80221
357.143, 0.801754
356.718, 0.801185
356.295, 0.800512
355.872, 0.799744
355.45, 0.798887
355.03, 0.797949
354.61, 0.796929
354.191, 0.795826
353.774, 0.794631
353.357, 0.793336
352.941, 0.791928
352.526, 0.790393
352.113, 0.788719
351.7, 0.786898
351.288, 0.784926
350.877, 0.782804
350.467, 0.780541
350.058, 0.778153
349.65, 0.775661
349.243, 0.773093
348.837, 0.770479
348.432, 0.767851
348.028, 0.765243
347.625, 0.762684
347.222, 0.760201
346.821, 0.757816
346.42, 0.755545
346.021, 0.753402
345.622, 0.751394
345.224, 0.749524
344.828, 0.747797
344.432, 0.746212
344.037, 0.744774
343.643, 0.743485
343.249, 0.742352
342.857, 0.741384
342.466, 0.74059
342.075, 0.739982
341.686, 0.739569
341.297, 0.739362
340.909, 0.739367
340.522, 0.739586
340.136, 0.740017
339.751, 0.740653
339.367, 0.741482
338.983, 0.742489
338.6, 0.743656
338.219, 0.744964
337.838, 0.746394
337.458, 0.747929
337.079, 0.749555
336.7, 0.751261
336.323, 0.753042
335.946, 0.754895
335.57, 0.756819
335.196, 0.758816
334.821, 0.760888
334.448, 0.763035
334.076, 0.765254
333.704, 0.767539
333.333, 0.769877
332.963, 0.772254
332.594, 0.774649
332.226, 0.77704
331.858, 0.779404
331.492, 0.781716
331.126, 0.783957
330.761, 0.786109
330.396, 0.788161
330.033, 0.790107
329.67, 0.791947
329.308, 0.793688
328.947, 0.795338
328.587, 0.796911
328.228, 0.79842
327.869, 0.799876
327.511, 0.80129
327.154, 0.802666
326.797, 0.804003
326.442, 0.805296
326.087, 0.806534
325.733, 0.807702
325.38, 0.808785
325.027, 0.809766
324.675, 0.810631
324.324, 0.811367
323.974, 0.81197
323.625, 0.812438
323.276, 0.812777
322.928, 0.812999
322.581, 0.813117
322.234, 0.81315
321.888, 0.813115
321.543, 0.813029
321.199, 0.812905
320.856, 0.81275
320.513, 0.812567
320.171, 0.812351
319.829, 0.812094
319.489, 0.811781
319.149, 0.811396
318.81, 0.810921
318.471, 0.81034
318.134, 0.809641
317.797, 0.808814
317.46, 0.807859
317.125, 0.806777
316.79, 0.805577
316.456, 0.804272
316.122, 0.802878
315.789, 0.801409
315.457, 0.799881
315.126, 0.798305
314.795, 0.796686
314.465, 0.795027
314.136, 0.79332
313.808, 0.791556
313.48, 0.789721
313.152, 0.787796
312.826, 0.785765
312.5, 0.78361
312.175, 0.781319
311.85, 0.778884
311.526, 0.776303
311.203, 0.773579
310.881, 0.770721
310.559, 0.767743
310.238, 0.764661
309.917, 0.761491
309.598, 0.75825
309.278, 0.75495
308.96, 0.751599
308.642, 0.748199
308.325, 0.744748
308.008, 0.741238
307.692, 0.737657
307.377, 0.733992
307.062, 0.730229
306.748, 0.726356
306.435, 0.722365
306.122, 0.718253
305.81, 0.714022
305.499, 0.709682
305.188, 0.705247
304.878, 0.700735
304.569, 0.696166
304.26, 0.691563
303.951, 0.686943
303.644, 0.682324
303.337, 0.677717
303.03, 0.673127
302.725, 0.668555
302.419, 0.663995
302.115, 0.659439
301.811, 0.654877
301.508, 0.650297
301.205, 0.645693
300.903, 0.641058
300.601, 0.636394
300.3, 0.631707
300, 0.62701



