

lambda(nm), Y
729.927, 0.848819
728.155, 0.84894
726.392, 0.849388
724.638, 0.850074
722.892, 0.850896
721.154, 0.851742
719.424, 0.852499
717.703, 0.853064
715.99, 0.853345
714.286, 0.853274
712.589, 0.852806
710.9, 0.851923
709.22, 0.850633
707.547, 0.848968
705.882, 0.846981
704.225, 0.84474
702.576, 0.84232
700.935, 0.839798
699.301, 0.837246
697.674, 0.834725
696.056, 0.83228
694.444, 0.82994
692.841, 0.827713
691.244, 0.825591
689.655, 0.82355
688.073, 0.821554
686.499, 0.819562
684.932, 0.81753
683.371, 0.815418
681.818, 0.813195
680.272, 0.81084
678.733, 0.808344
677.201, 0.805713
675.676, 0.802965
674.157, 0.800127
672.646, 0.797233
671.141, 0.79432
669.643, 0.791421
668.151, 0.788568
666.667, 0.785782
665.188, 0.783074
663.717, 0.780444
662.252, 0.777883
660.793, 0.77537
659.341, 0.77288
657.895, 0.770383
656.455, 0.767847
655.022, 0.765244
653.595, 0.762551
652.174, 0.759752
650.759, 0.756838
649.351, 0.753808
647.948, 0.75067
646.552, 0.747435
645.161, 0.744119
643.777, 0.740738
642.398, 0.737307
641.026, 0.733836
639.659, 0.730334
638.298, 0.726801
636.943, 0.723233
635.593, 0.719621
634.249, 0.715953
632.911, 0.712215
631.579, 0.708393
630.252, 0.704474
628.931, 0.700449
627.615, 0.696316
626.305, 0.692072
625, 0.687724
623.701, 0.683278
622.407, 0.678747
621.118, 0.674142
619.835, 0.669473
618.557, 0.664749
617.284, 0.659978
616.016, 0.655159
614.754, 0.650293
613.497, 0.645371
612.245, 0.640386
610.998, 0.635327
609.756, 0.630182
608.519, 0.624941
607.287, 0.619596
606.061, 0.61414
604.839, 0.608572
603.622, 0.602894
602.41, 0.597109
601.202, 0.591225
600, 0.585251
598.802, 0.579195
597.61, 0.573066
596.421, 0.566868
595.238, 0.560606
594.059, 0.55428
592.885, 0.547887
591.716, 0.541422
590.551, 0.534879
589.391, 0.52825
588.235, 0.521528
587.084, 0.514705
585.938, 0.507778
584.795, 0.500745
583.658, 0.493607
582.524, 0.486368
581.395, 0.479033
580.271, 0.47161
579.151, 0.464107
578.035, 0.456533
576.923, 0.448894
575.816, 0.441196
574.713, 0.433443
573.614, 0.425637
572.519, 0.417778
571.429, 0.409863
570.342, 0.401891
569.26, 0.393858
568.182, 0.385762
567.108, 0.377604
566.038, 0.369384
564.972, 0.361104
563.91, 0.352772
562.852, 0.344394
561.798, 0.335978
560.748, 0.327535
559.701, 0.319074
558.659, 0.310606
557.621, 0.30214
556.586, 0.293682
555.556, 0.285241
554.529, 0.276821
553.506, 0.268426
552.486, 0.26006
551.471, 0.251726
550.459, 0.243428
549.451, 0.235169
548.446, 0.226957
547.445, 0.218798
546.448, 0.210701
545.455, 0.202675
544.465, 0.194733
543.478, 0.186887
542.495, 0.179148
541.516, 0.17153
540.541, 0.164043
539.568, 0.156698
538.6, 0.149506
537.634, 0.142474
536.673, 0.13561
535.714, 0.128922
534.759, 0.122414
533.808, 0.116095
532.86, 0.10997
531.915, 0.104046
530.973, 0.0983311
530.035, 0.0928334
529.101, 0.0875616
528.169, 0.0825252
527.241, 0.0777333
526.316, 0.0731951
525.394, 0.068919
524.476, 0.0649126
523.56, 0.0611823
522.648, 0.0577334
521.739, 0.05457
520.833, 0.0516949
519.931, 0.0491102
519.031, 0.0468172
518.135, 0.0448167
517.241, 0.0431094
516.351, 0.0416959
515.464, 0.040577
514.58, 0.0397534
513.699, 0.039226
512.821, 0.0389953
511.945, 0.0390617
511.073, 0.0394247
510.204, 0.0400832
509.338, 0.0410349
508.475, 0.0422767
507.614, 0.0438041
506.757, 0.0456117
505.902, 0.0476933
505.051, 0.0500421
504.202, 0.0526508
503.356, 0.055512
502.513, 0.0586187
501.672, 0.0619638
500.835, 0.0655407
500, 0.069343
499.168, 0.0733648
498.339, 0.0776
497.512, 0.0820424
496.689, 0.0866854
495.868, 0.0915221
495.05, 0.0965445
494.234, 0.101744
493.421, 0.107112
492.611, 0.112639
491.803, 0.118314
490.998, 0.124127
490.196, 0.130068
489.396, 0.136129
488.599, 0.142299
487.805, 0.148572
487.013, 0.154939
486.224, 0.161395
485.437, 0.167933
484.653, 0.174548
483.871, 0.181235
483.092, 0.187989
482.315, 0.194804
481.541, 0.201674
480.769, 0.208592
480, 0.215551
479.233, 0.222543
478.469, 0.229562
477.707, 0.236598
476.948, 0.243645
476.19, 0.250695
475.436, 0.257743
474.684, 0.264784
473.934, 0.271813
473.186, 0.278828
472.441, 0.285826
471.698, 0.292806
470.958, 0.299767
470.219, 0.306706
469.484, 0.313623
468.75, 0.320515
468.019, 0.32738
467.29, 0.334213
466.563, 0.341012
465.839, 0.34777
465.116, 0.354485
464.396, 0.361151
463.679, 0.367764
462.963, 0.374321
462.25, 0.380819
461.538, 0.387258
460.829, 0.393636
460.123, 0.399955
459.418, 0.406215
458.716, 0.412418
458.015, 0.418565
457.317, 0.424658
456.621, 0.430697
455.927, 0.436682
455.235, 0.442612
454.545, 0.448486
453.858, 0.454301
453.172, 0.460056
452.489, 0.465745
451.807, 0.471369
451.128, 0.476923
450.45, 0.482407
449.775, 0.487821
449.102, 0.493165
448.43, 0.49844
447.761, 0.503649
447.094, 0.508794
446.429, 0.513878
445.765, 0.518904
445.104, 0.523874
444.444, 0.528789
443.787, 0.533649
443.131, 0.538455
442.478, 0.543205
441.826, 0.547898
441.176, 0.552531
440.529, 0.557102
439.883, 0.561609
439.239, 0.566052
438.596, 0.570429
437.956, 0.574742
437.318, 0.578991
436.681, 0.583179
436.047, 0.587308
435.414, 0.591382
434.783, 0.595404
434.153, 0.599376
433.526, 0.6033
432.9, 0.607178
432.277, 0.61101
431.655, 0.614795
431.034, 0.618532
430.416, 0.62222
429.799, 0.625856
429.185, 0.629438
428.571, 0.632965
427.96, 0.636435
427.35, 0.639849
426.743, 0.643207
426.136, 0.646511
425.532, 0.649764
424.929, 0.652967
424.328, 0.656125
423.729, 0.659239
423.131, 0.662312
422.535, 0.665346
421.941, 0.66834
421.348, 0.671295
420.757, 0.67421
420.168, 0.677083
419.58, 0.679911
418.994, 0.682691
418.41, 0.685423
417.827, 0.688103
417.246, 0.690732
416.667, 0.693307
416.089, 0.695831
415.512, 0.698304
414.938, 0.700728
414.365, 0.703105
413.793, 0.705438
413.223, 0.707727
412.655, 0.709974
412.088, 0.712179
411.523, 0.714342
410.959, 0.71646
410.397, 0.718532
409.836, 0.720553
409.277, 0.722521
408.719, 0.724433
408.163, 0.726284
407.609, 0.728072
407.056, 0.729795
406.504, 0.731452
405.954, 0.733044
405.405, 0.734569
404.858, 0.736029
404.313, 0.737426
403.769, 0.73876
403.226, 0.740033
402.685, 0.741246
402.145, 0.742399
401.606, 0.743493
401.07, 0.744527
400.534, 0.745502
400, 0.74642
399.467, 0.747281
398.936, 0.748088
398.406, 0.748848
397.878, 0.749567
397.351, 0.750252
396.825, 0.750916
396.301, 0.75157
395.778, 0.752229
395.257, 0.752907
394.737, 0.753618
394.218, 0.754376
393.701, 0.755195
393.185, 0.756086
392.67, 0.757058
392.157, 0.758116
391.645, 0.759264
391.134, 0.760504
390.625, 0.761833
390.117, 0.763247
389.61, 0.764741
389.105, 0.766307
388.601, 0.767938
388.098, 0.769625
387.597, 0.771359
387.097, 0.773134
386.598, 0.77494
386.1, 0.776772
385.604, 0.778622
385.109, 0.780483
384.615, 0.782352
384.123, 0.78422
383.632, 0.786085
383.142, 0.787939
382.653, 0.789777
382.166, 0.791596
381.679, 0.793389
381.194, 0.795154
380.711, 0.796885
380.228, 0.798582
379.747, 0.80024
379.267, 0.801861
378.788, 0.803443
378.31, 0.804988
377.834, 0.806497
377.358, 0.807971
376.884, 0.809413
376.412, 0.810823
375.94, 0.812205
375.469, 0.813558
375, 0.814882
374.532, 0.816178
374.065, 0.817445
373.599, 0.818681
373.134, 0.819884
372.671, 0.821054
372.208, 0.822188
371.747, 0.823286
371.287, 0.824347
370.828, 0.825372
370.37, 0.826361
369.914, 0.827315
369.458, 0.828236
369.004, 0.829126
368.55, 0.829986
368.098, 0.830817
367.647, 0.831621
367.197, 0.832396
366.748, 0.833143
366.3, 0.83386
365.854, 0.834545
365.408, 0.835196
364.964, 0.835809
364.52, 0.836384
364.078, 0.836916
363.636, 0.837404
363.196, 0.837846
362.757, 0.838241
362.319, 0.838589
361.882, 0.838889
361.446, 0.839141
361.011, 0.839344
360.577, 0.839499
360.144, 0.839605
359.712, 0.839659
359.281, 0.839661
358.852, 0.839606
358.423, 0.839491
357.995, 0.839313
357.569, 0.839066
357.143, 0.838746
356.718, 0.838347
356.295, 0.837867
355.872, 0.8373
355.45, 0.836643
355.03, 0.835894
354.61, 0.83505
354.191, 0.83411
353.774, 0.833072
353.357, 0.831937
352.941, 0.830703
352.526, 0.829371
352.113, 0.827942
351.7, 0.826416
351.288, 0.824795
350.877, 0.823082
350.467, 0.82128
350.058, 0.819394
349.65, 0.81743
349.243, 0.815397
348.837, 0.813304
348.432, 0.811164
348.028, 0.808991
347.625, 0.806799
347.222, 0.804605
346.821, 0.802425
346.42, 0.800277
346.021, 0.798177
345.622, 0.796141
345.224, 0.794185
344.828, 0.792321
344.432, 0.79056
344.037, 0.788913
343.643, 0.787387
343.249, 0.785989
342.857, 0.784723
342.466, 0.783595
342.075, 0.782606
341.686, 0.781762
341.297, 0.781064
340.909, 0.780516
340.522, 0.780121
340.136, 0.779883
339.751, 0.779805
339.367, 0.779891
338.983, 0.780142
338.6, 0.78056
338.219, 0.781147
337.838, 0.781899
337.458, 0.782815
337.079, 0.783889
336.7, 0.785116
336.323, 0.786486
335.946, 0.78799
335.57, 0.789617
335.196, 0.791354
334.821, 0.793188
334.448, 0.795106
334.076, 0.797093
333.704, 0.799138
333.333, 0.801225
332.963, 0.803342
332.594, 0.805477
332.226, 0.807617
331.858, 0.809752
331.492, 0.811871
331.126, 0.813963
330.761, 0.816021
330.396, 0.818036
330.033, 0.820001
329.67, 0.821909
329.308, 0.823756
328.947, 0.825537
328.587, 0.827249
328.228, 0.828891
327.869, 0.83046
327.511, 0.831957
327.154, 0.833382
326.797, 0.834734
326.442, 0.836013
326.087, 0.83722
325.733, 0.838355
325.38, 0.839416
325.027, 0.840402
324.675, 0.841312
324.324, 0.842144
323.974, 0.842897
323.625, 0.843568
323.276, 0.844156
322.928, 0.844662
322.581, 0.845086
322.234, 0.845428
321.888, 0.845692
321.543, 0.84588
321.199, 0.845996
320.856, 0.846044
320.513, 0.846029
320.171, 0.845954
319.829, 0.845822
319.489, 0.845634
319.149, 0.845393
318.81, 0.845098
318.471, 0.844747
318.134, 0.844338
317.797, 0.843867
317.46, 0.843332
317.125, 0.842728
316.79, 0.842052
316.456, 0.841302
316.122, 0.840475
315.789, 0.839571
315.457, 0.83859
315.126, 0.837534
314.795, 0.836404
314.465, 0.835204
314.136, 0.833934
313.808, 0.832599
313.48, 0.831198
313.152, 0.829733
312.826, 0.828203
312.5, 0.826606
312.175, 0.82494
311.85, 0.823201
311.526, 0.821384
311.203, 0.819487
310.881, 0.817504
310.559, 0.815433
310.238, 0.813271
309.917, 0.811018
309.598, 0.808673
309.278, 0.806237
308.96, 0.803715
308.642, 0.801108
308.325, 0.79842
308.008, 0.795656
307.692, 0.792819
307.377, 0.789912
307.062, 0.786938
306.748, 0.783898
306.435, 0.780792
306.122, 0.77762
305.81, 0.774383
305.499, 0.771078
305.188, 0.767706
304.878, 0.764266
304.569, 0.76076
304.26, 0.757191
303.951, 0.75356
303.644, 0.749873
303.337, 0.746135
303.03, 0.742352
302.725, 0.738533
302.419, 0.734683
302.115, 0.730809
301.811, 0.726918
301.508, 0.723016
301.205, 0.719108
300.903, 0.715198
300.601, 0.711289
300.3, 0.707384
300, 0.703487



