

lambda(nm), Y
553.506, 0.868908
552.486, 0.867055
551.471, 0.865179
550.459, 0.863291
549.451, 0.861397
548.446, 0.8595
547.445, 0.8576
546.448, 0.855688
545.455, 0.853755
544.465, 0.851787
543.478, 0.84977
542.495, 0.847688
541.516, 0.84553
540.541, 0.843283
539.568, 0.840943
538.6, 0.838507
537.634, 0.835977
536.673, 0.833359
535.714, 0.830662
534.759, 0.827896
533.808, 0.825072
532.86, 0.8222
531.915, 0.819287
530.973, 0.816337
530.035, 0.813349
529.101, 0.810319
528.169, 0.807238
527.241, 0.804097
526.316, 0.800881
525.394, 0.797576
524.476, 0.79417
523.56, 0.79065
522.648, 0.787007
521.739, 0.783236
520.833, 0.779336
519.931, 0.775308
519.031, 0.771157
518.135, 0.76689
517.241, 0.762515
516.351, 0.758039
515.464, 0.753468
514.58, 0.748808
513.699, 0.744057
512.821, 0.739213
511.945, 0.734271
511.073, 0.729221
510.204, 0.72405
509.338, 0.718747
508.475, 0.713297
507.614, 0.70769
506.757, 0.701913
505.902, 0.69596
505.051, 0.689826
504.202, 0.68351
503.356, 0.677012
502.513, 0.670337
501.672, 0.663491
500.835, 0.656479
500, 0.649307
499.168, 0.64198
498.339, 0.6345
497.512, 0.626866
496.689, 0.619077
495.868, 0.611126
495.05, 0.603006
494.234, 0.594709
493.421, 0.586225
492.611, 0.577545
491.803, 0.568663
490.998, 0.559574
490.196, 0.550275
489.396, 0.540767
488.599, 0.531056
487.805, 0.521148
487.013, 0.511053
486.224, 0.500783
485.437, 0.49035
484.653, 0.479767
483.871, 0.469046
483.092, 0.458199
482.315, 0.447236
481.541, 0.436166
480.769, 0.424997
480, 0.413738
479.233, 0.402397
478.469, 0.390983
477.707, 0.379507
476.948, 0.367983
476.19, 0.356428
475.436, 0.344861
474.684, 0.333307
473.934, 0.321792
473.186, 0.310346
472.441, 0.299001
471.698, 0.287791
470.958, 0.27675
470.219, 0.265913
469.484, 0.255314
468.75, 0.244985
468.019, 0.23496
467.29, 0.225266
466.563, 0.215935
465.839, 0.206992
465.116, 0.198465
464.396, 0.19038
463.679, 0.182762
462.963, 0.175638
462.25, 0.169032
461.538, 0.16297
460.829, 0.157476
460.123, 0.152575
459.418, 0.148288
458.716, 0.144634
458.015, 0.141631
457.317, 0.13929
456.621, 0.137622
455.927, 0.136629
455.235, 0.136311
454.545, 0.136664
453.858, 0.137678
453.172, 0.139339
452.489, 0.141632
451.807, 0.144538
451.128, 0.148036
450.45, 0.152105
449.775, 0.156721
449.102, 0.161862
448.43, 0.167505
447.761, 0.173625
447.094, 0.180199
446.429, 0.187202
445.765, 0.194609
445.104, 0.202394
444.444, 0.210529
443.787, 0.218984
443.131, 0.227731
442.478, 0.236738
441.826, 0.245972
441.176, 0.255403
440.529, 0.265
439.883, 0.274732
439.239, 0.284571
438.596, 0.294491
437.956, 0.30447
437.318, 0.314487
436.681, 0.324523
436.047, 0.334564
435.414, 0.344597
434.783, 0.35461
434.153, 0.364593
433.526, 0.374536
432.9, 0.384429
432.277, 0.394262
431.655, 0.404024
431.034, 0.413704
430.416, 0.423291
429.799, 0.432772
429.185, 0.442135
428.571, 0.45137
427.96, 0.460468
427.35, 0.46942
426.743, 0.47822
426.136, 0.486866
425.532, 0.495356
424.929, 0.503692
424.328, 0.511875
423.729, 0.519911
423.131, 0.527804
422.535, 0.535559
421.941, 0.543179
421.348, 0.550667
420.757, 0.558027
420.168, 0.565256
419.58, 0.572354
418.994, 0.579319
418.41, 0.586146
417.827, 0.592832
417.246, 0.599374
416.667, 0.605767
416.089, 0.612012
415.512, 0.618109
414.938, 0.624058
414.365, 0.629866
413.793, 0.635537
413.223, 0.641078
412.655, 0.646497
412.088, 0.651803
411.523, 0.657002
410.959, 0.662101
410.397, 0.667104
409.836, 0.672015
409.277, 0.676835
408.719, 0.681562
408.163, 0.686196
407.609, 0.690732
407.056, 0.695167
406.504, 0.699497
405.954, 0.703721
405.405, 0.707837
404.858, 0.711845
404.313, 0.715747
403.769, 0.719548
403.226, 0.723254
402.685, 0.72687
402.145, 0.730405
401.606, 0.733866
401.07, 0.73726
400.534, 0.740593
400, 0.743868
399.467, 0.747087
398.936, 0.750251
398.406, 0.753358
397.878, 0.756405
397.351, 0.759388
396.825, 0.762304
396.301, 0.765147
395.778, 0.767916
395.257, 0.770608
394.737, 0.773225
394.218, 0.775768
393.701, 0.778242
393.185, 0.780653
392.67, 0.783007
392.157, 0.785314
391.645, 0.787579
391.134, 0.789811
390.625, 0.792015
390.117, 0.794195
389.61, 0.796353
389.105, 0.798489
388.601, 0.800602
388.098, 0.802687
387.597, 0.804741
387.097, 0.806759
386.598, 0.808735
386.1, 0.810667
385.604, 0.812551
385.109, 0.814387
384.615, 0.816176
384.123, 0.81792
383.632, 0.819622
383.142, 0.821289
382.653, 0.822925
382.166, 0.824537
381.679, 0.826129
381.194, 0.827704
380.711, 0.829265
380.228, 0.830812
379.747, 0.832343
379.267, 0.833854
378.788, 0.835343
378.31, 0.836802
377.834, 0.838226
377.358, 0.839612
376.884, 0.840953
376.412, 0.842248
375.94, 0.843496
375.469, 0.844699
375, 0.845857
374.532, 0.846977
374.065, 0.848064
373.599, 0.849123
373.134, 0.850159
372.671, 0.851178
372.208, 0.852184
371.747, 0.853178
371.287, 0.85416
370.828, 0.855129
370.37, 0.856082
369.914, 0.857012
369.458, 0.857916
369.004, 0.858786
368.55, 0.859618
368.098, 0.860406
367.647, 0.861149
367.197, 0.861845
366.748, 0.862493
366.3, 0.863097
365.854, 0.863659
365.408, 0.864185
364.964, 0.864679
364.52, 0.865146
364.078, 0.865589
363.636, 0.866012
363.196, 0.866415
362.757, 0.866797
362.319, 0.867155
361.882, 0.867485
361.446, 0.86778
361.011, 0.868033
360.577, 0.868238
360.144, 0.868387
359.712, 0.868475
359.281, 0.868497
358.852, 0.86845
358.423, 0.868333
357.995, 0.868145
357.569, 0.86789
357.143, 0.867569
356.718, 0.867186
356.295, 0.866742
355.872, 0.866242
355.45, 0.865684
355.03, 0.865069
354.61, 0.864394
354.191, 0.863656
353.774, 0.862847
353.357, 0.861963
352.941, 0.860996
352.526, 0.85994
352.113, 0.858789
351.7, 0.857539
351.288, 0.856188
350.877, 0.854736
350.467, 0.853187
350.058, 0.851546
349.65, 0.849822
349.243, 0.848026
348.837, 0.84617
348.432, 0.844266
348.028, 0.842329
347.625, 0.840373
347.222, 0.83841
346.821, 0.836453
346.42, 0.834513
346.021, 0.832602
345.622, 0.830727
345.224, 0.828899
344.828, 0.827126
344.432, 0.825415
344.037, 0.823778
343.643, 0.822221
343.249, 0.820755
342.857, 0.819391
342.466, 0.818137
342.075, 0.817006
341.686, 0.816006
341.297, 0.815147
340.909, 0.814435
340.522, 0.813877
340.136, 0.813477
339.751, 0.813237
339.367, 0.813155
338.983, 0.81323
338.6, 0.813458
338.219, 0.813834
337.838, 0.814351
337.458, 0.815004
337.079, 0.815788
336.7, 0.816697
336.323, 0.817727
335.946, 0.818875
335.57, 0.820138
335.196, 0.821514
334.821, 0.823002
334.448, 0.824597
334.076, 0.826296
333.704, 0.828093
333.333, 0.82998
332.963, 0.831947
332.594, 0.833981
332.226, 0.836067
331.858, 0.838189
331.492, 0.840328
331.126, 0.842466
330.761, 0.844586
330.396, 0.846671
330.033, 0.848707
329.67, 0.850682
329.308, 0.852588
328.947, 0.854419
328.587, 0.856175
328.228, 0.857857
327.869, 0.859468
327.511, 0.861014
327.154, 0.8625
326.797, 0.863933
326.442, 0.865317
326.087, 0.866655
325.733, 0.86795
325.38, 0.869198
325.027, 0.870398
324.675, 0.871543
324.324, 0.872628
323.974, 0.873645
323.625, 0.874588
323.276, 0.875451
322.928, 0.876229
322.581, 0.876922
322.234, 0.877529
321.888, 0.878054
321.543, 0.878503
321.199, 0.878884
320.856, 0.879206
320.513, 0.879478
320.171, 0.87971
319.829, 0.879908
319.489, 0.880079
319.149, 0.880226
318.81, 0.880349
318.471, 0.880447
318.134, 0.880515
317.797, 0.880547
317.46, 0.880536
317.125, 0.880473
316.79, 0.880351
316.456, 0.880164
316.122, 0.879909
315.789, 0.879584
315.457, 0.879189
315.126, 0.878728
314.795, 0.878206
314.465, 0.877631
314.136, 0.877009
313.808, 0.876349
313.48, 0.875656
313.152, 0.874935
312.826, 0.87419
312.5, 0.87342
312.175, 0.872622
311.85, 0.871791
311.526, 0.870921
311.203, 0.870003
310.881, 0.869028
310.559, 0.867989
310.238, 0.866878
309.917, 0.865691
309.598, 0.864424
309.278, 0.863078
308.96, 0.861655
308.642, 0.86016
308.325, 0.8586
308.008, 0.856982
307.692, 0.855315
307.377, 0.853605
307.062, 0.851857
306.748, 0.850077
306.435, 0.848264
306.122, 0.846419
305.81, 0.844536
305.499, 0.84261
305.188, 0.840636
304.878, 0.838604
304.569, 0.836508
304.26, 0.834343
303.951, 0.832103
303.644, 0.829788
303.337, 0.827399
303.03, 0.824939
302.725, 0.822415
302.419, 0.819834
302.115, 0.817206
301.811, 0.814542
301.508, 0.811849
301.205, 0.809137
300.903, 0.806412
300.601, 0.803677
300.3, 0.800934
300, 0.798182



