

lambda(nm), Y
650.759, 0.506683
649.351, 0.49944
647.948, 0.49215
646.552, 0.484802
645.161, 0.477371
643.777, 0.469833
642.398, 0.462171
641.026, 0.454384
639.659, 0.446484
638.298, 0.438495
636.943, 0.430443
635.593, 0.422343
634.249, 0.4142
632.911, 0.406005
631.579, 0.397742
630.252, 0.389397
628.931, 0.380961
627.615, 0.372438
626.305, 0.363843
625, 0.355197
623.701, 0.346521
622.407, 0.337828
621.118, 0.329122
619.835, 0.3204
618.557, 0.311654
617.284, 0.302876
616.016, 0.294066
614.754, 0.285233
613.497, 0.276393
612.245, 0.267565
610.998, 0.258769
609.756, 0.250018
608.519, 0.241318
607.287, 0.23267
606.061, 0.224072
604.839, 0.215524
603.622, 0.207033
602.41, 0.198611
601.202, 0.190275
600, 0.182043
598.802, 0.173934
597.61, 0.16596
596.421, 0.158127
595.238, 0.150442
594.059, 0.142905
592.885, 0.135522
591.716, 0.128303
590.551, 0.121258
589.391, 0.114405
588.235, 0.107758
587.084, 0.101331
585.938, 0.0951342
584.795, 0.0891741
583.658, 0.083455
582.524, 0.0779811
581.395, 0.0727582
580.271, 0.0677949
579.151, 0.0631021
578.035, 0.0586914
576.923, 0.0545737
575.816, 0.050757
574.713, 0.0472466
573.614, 0.0440452
572.519, 0.0411539
571.429, 0.0385743
570.342, 0.0363091
569.26, 0.0343623
568.182, 0.0327388
567.108, 0.0314428
566.038, 0.0304768
564.972, 0.0298408
563.91, 0.0295325
562.852, 0.029548
561.798, 0.029883
560.748, 0.0305339
559.701, 0.0314983
558.659, 0.0327745
557.621, 0.0343606
556.586, 0.0362534
555.556, 0.0384479
554.529, 0.0409367
553.506, 0.043711
552.486, 0.0467613
551.471, 0.0500791
550.459, 0.0536568
549.451, 0.0574883
548.446, 0.0615678
547.445, 0.0658891
546.448, 0.0704444
545.455, 0.0752239
544.465, 0.0802163
543.478, 0.0854095
542.495, 0.0907918
541.516, 0.0963531
540.541, 0.102085
539.568, 0.10798
538.6, 0.114033
537.634, 0.120236
536.673, 0.126579
535.714, 0.133053
534.759, 0.139645
533.808, 0.146344
532.86, 0.153139
531.915, 0.16002
530.973, 0.166981
530.035, 0.174017
529.101, 0.181123
528.169, 0.188293
527.241, 0.195519
526.316, 0.202793
525.394, 0.210104
524.476, 0.217443
523.56, 0.224801
522.648, 0.232172
521.739, 0.239552
520.833, 0.246938
519.931, 0.254327
519.031, 0.261717
518.135, 0.269103
517.241, 0.276476
516.351, 0.283831
515.464, 0.29116
514.58, 0.298456
513.699, 0.305716
512.821, 0.312939
511.945, 0.320124
511.073, 0.327272
510.204, 0.33438
509.338, 0.341447
508.475, 0.348468
507.614, 0.355437
506.757, 0.36235
505.902, 0.369202
505.051, 0.375992
504.202, 0.382719
503.356, 0.389387
502.513, 0.395995
501.672, 0.402545
500.835, 0.409035
500, 0.415463
499.168, 0.421824
498.339, 0.428116
497.512, 0.434336
496.689, 0.440482
495.868, 0.446557
495.05, 0.452563
494.234, 0.458502
493.421, 0.464376
492.611, 0.470185
491.803, 0.475927
490.998, 0.481601
490.196, 0.487203
489.396, 0.49273
488.599, 0.498184
487.805, 0.503565
487.013, 0.508877
486.224, 0.514122
485.437, 0.519304
484.653, 0.524422
483.871, 0.529476
483.092, 0.534465
482.315, 0.539385
481.541, 0.544236
480.769, 0.549016
480, 0.553727
479.233, 0.558372
478.469, 0.562954
477.707, 0.567478
476.948, 0.571943
476.19, 0.57635
475.436, 0.580698
474.684, 0.584983
473.934, 0.589204
473.186, 0.59336
472.441, 0.597451
471.698, 0.601481
470.958, 0.605454
470.219, 0.609373
469.484, 0.613239
468.75, 0.617052
468.019, 0.620812
467.29, 0.624515
466.563, 0.628158
465.839, 0.631739
465.116, 0.635259
464.396, 0.63872
463.679, 0.642127
462.963, 0.645482
462.25, 0.648788
461.538, 0.652045
460.829, 0.655251
460.123, 0.658402
459.418, 0.661494
458.716, 0.664525
458.015, 0.667493
457.317, 0.670402
456.621, 0.673255
455.927, 0.676057
455.235, 0.67881
454.545, 0.681516
453.858, 0.684172
453.172, 0.686776
452.489, 0.689323
451.807, 0.691812
451.128, 0.694244
450.45, 0.696625
449.775, 0.698961
449.102, 0.701262
448.43, 0.703535
447.761, 0.705786
447.094, 0.708016
446.429, 0.710226
445.765, 0.712415
445.104, 0.714581
444.444, 0.716729
443.787, 0.718864
443.131, 0.720994
442.478, 0.723128
441.826, 0.72527
441.176, 0.727422
440.529, 0.72958
439.883, 0.731737
439.239, 0.733883
438.596, 0.73601
437.956, 0.738115
437.318, 0.740199
436.681, 0.742265
436.047, 0.744319
435.414, 0.746365
434.783, 0.748402
434.153, 0.750424
433.526, 0.752422
432.9, 0.754386
432.277, 0.756308
431.655, 0.758186
431.034, 0.760022
430.416, 0.761825
429.799, 0.763603
429.185, 0.765363
428.571, 0.767105
427.96, 0.768825
427.35, 0.770513
426.743, 0.772159
426.136, 0.773753
425.532, 0.775296
424.929, 0.77679
424.328, 0.778248
423.729, 0.779682
423.131, 0.781099
422.535, 0.782503
421.941, 0.783888
421.348, 0.785244
420.757, 0.78656
420.168, 0.787827
419.58, 0.789047
418.994, 0.79023
418.41, 0.79139
417.827, 0.792546
417.246, 0.793713
416.667, 0.794895
416.089, 0.796091
415.512, 0.797288
414.938, 0.798476
414.365, 0.799647
413.793, 0.800803
413.223, 0.801956
412.655, 0.803125
412.088, 0.80433
411.523, 0.805583
410.959, 0.806886
410.397, 0.808227
409.836, 0.809585
409.277, 0.810937
408.719, 0.812267
408.163, 0.813571
407.609, 0.814857
407.056, 0.816145
406.504, 0.817453
405.954, 0.818794
405.405, 0.820165
404.858, 0.821551
404.313, 0.822923
403.769, 0.824253
403.226, 0.825524
402.685, 0.826732
402.145, 0.827895
401.606, 0.82904
401.07, 0.830197
400.534, 0.831385
400, 0.832603
399.467, 0.833831
398.936, 0.835035
398.406, 0.83618
397.878, 0.837244
397.351, 0.838229
396.825, 0.839161
396.301, 0.840082
395.778, 0.841035
395.257, 0.842049
394.737, 0.843122
394.218, 0.844227
393.701, 0.845315
393.185, 0.846338
392.67, 0.847266
392.157, 0.848106
391.645, 0.8489
391.134, 0.849714
390.625, 0.850616
390.117, 0.85165
389.61, 0.852812
389.105, 0.854054
388.601, 0.855292
388.098, 0.856441
387.597, 0.857448
387.097, 0.858322
386.598, 0.859139
386.1, 0.860026
385.604, 0.861118
385.109, 0.862506
384.615, 0.864187
384.123, 0.866036
383.632, 0.86782
383.142, 0.869237
382.653, 0.869992
382.166, 0.869878
381.679, 0.868836
381.194, 0.86699
380.711, 0.864627
380.228, 0.862136
379.747, 0.859917
379.267, 0.858292
378.788, 0.857427
378.31, 0.857305
377.834, 0.857738
377.358, 0.858435
376.884, 0.85908
376.412, 0.859416
375.94, 0.859308
375.469, 0.858763
375, 0.857908
374.532, 0.85694
374.065, 0.856059
373.599, 0.855408
373.134, 0.855045
372.671, 0.854937
372.208, 0.854985
371.747, 0.855073
371.287, 0.855106
370.828, 0.855041
370.37, 0.854894
369.914, 0.854723
369.458, 0.854602
369.004, 0.854583
368.55, 0.854679
368.098, 0.854857
367.647, 0.855052
367.197, 0.855193
366.748, 0.855226
366.3, 0.855136
365.854, 0.85495
365.408, 0.854725
364.964, 0.854523
364.52, 0.854394
364.078, 0.854353
363.636, 0.854381
363.196, 0.85443
362.757, 0.854449
362.319, 0.854398
361.882, 0.854268
361.446, 0.854077
361.011, 0.85387
360.577, 0.853694
360.144, 0.853583
359.712, 0.853546
359.281, 0.853562
358.852, 0.853587
358.423, 0.853578
357.995, 0.853498
357.569, 0.85334
357.143, 0.853119
356.718, 0.852871
356.295, 0.852637
355.872, 0.852443
355.45, 0.852295
355.03, 0.852174
354.61, 0.852043
354.191, 0.851864
353.774, 0.851607
353.357, 0.851268
352.941, 0.850861
352.526, 0.850421
352.113, 0.849981
351.7, 0.849566
351.288, 0.84918
350.877, 0.848805
350.467, 0.848409
350.058, 0.847957
349.65, 0.847426
349.243, 0.846811
348.837, 0.846128
348.432, 0.845406
348.028, 0.844678
347.625, 0.843964
347.222, 0.843267
346.821, 0.84257
346.42, 0.841844
346.021, 0.841058
345.622, 0.840192
345.224, 0.839242
344.828, 0.838226
344.432, 0.837173
344.037, 0.836112
343.643, 0.835064
343.249, 0.834035
342.857, 0.833011
342.466, 0.831969
342.075, 0.830886
341.686, 0.829749
341.297, 0.828566
340.909, 0.827359
340.522, 0.826165
340.136, 0.825023
339.751, 0.823961
339.367, 0.822995
338.983, 0.822122
338.6, 0.821332
338.219, 0.820615
337.838, 0.81997
337.458, 0.81941
337.079, 0.818965
336.7, 0.818672
336.323, 0.818565
335.946, 0.818667
335.57, 0.81898
335.196, 0.819489
334.821, 0.820167
334.448, 0.820982
334.076, 0.821911
333.704, 0.822941
333.333, 0.824075
332.963, 0.825321
332.594, 0.826686
332.226, 0.828167
331.858, 0.829747
331.492, 0.831393
331.126, 0.833066
330.761, 0.834728
330.396, 0.836352
330.033, 0.837927
329.67, 0.839458
329.308, 0.840961
328.947, 0.84245
328.587, 0.843933
328.228, 0.845403
327.869, 0.84684
327.511, 0.848217
327.154, 0.84951
326.797, 0.850703
326.442, 0.851797
326.087, 0.852808
325.733, 0.853758
325.38, 0.854669
325.027, 0.855554
324.675, 0.856411
324.324, 0.857224
323.974, 0.857972
323.625, 0.858632
323.276, 0.859193
322.928, 0.859657
322.581, 0.860041
322.234, 0.860367
321.888, 0.860658
321.543, 0.860926
321.199, 0.86117
320.856, 0.861372
320.513, 0.861512
320.171, 0.861568
319.829, 0.861527
319.489, 0.861394
319.149, 0.861183
318.81, 0.860916
318.471, 0.860616
318.134, 0.860292
317.797, 0.859942
317.46, 0.859552
317.125, 0.859096
316.79, 0.858555
316.456, 0.857917
316.122, 0.857184
315.789, 0.856371
315.457, 0.855501
315.126, 0.854592
314.795, 0.853655
314.465, 0.852688
314.136, 0.851674
313.808, 0.850591
313.48, 0.849418
313.152, 0.848142
312.826, 0.846767
312.5, 0.845307
312.175, 0.843785
311.85, 0.842218
311.526, 0.840619
311.203, 0.838983
310.881, 0.837295
310.559, 0.835533
310.238, 0.833676
309.917, 0.831714
309.598, 0.82965
309.278, 0.827499
308.96, 0.825282
308.642, 0.823019
308.325, 0.820722
308.008, 0.818387
307.692, 0.816
307.377, 0.81354
307.062, 0.810988
306.748, 0.808334
306.435, 0.805582
306.122, 0.802749
305.81, 0.799857
305.499, 0.796927
305.188, 0.793971
304.878, 0.790986
304.569, 0.78796
304.26, 0.784873
303.951, 0.781709
303.644, 0.778459
303.337, 0.77513
303.03, 0.771738
302.725, 0.768308
302.419, 0.76486
302.115, 0.761409
301.811, 0.757953
301.508, 0.754482
301.205, 0.750977
300.903, 0.747423
300.601, 0.743815
300.3, 0.740159
300, 0.736474



